model_alias,protocol,source_dataset,target_dataset,method,tier,training_budget,calibration_scope,diagnostic_only,selected_parameter,metric_status,failure_reason,negative_budget_ratio,negative_budget_seed,pr_auc,pr_auc_ci_low,pr_auc_ci_high,roc_auc,roc_auc_ci_low,roc_auc_ci_high,average_precision,tpr_at_1pct_fpr,fpr_at_95pct_tpr,num_test,num_test_correct,num_test_hard_hallucination,num_encoder_train_correct,num_encoder_train_hard_hallucination,num_encoder_train_hard_hallucination_available,num_excluded_false_negative,num_excluded_parsed_none
qwen3.5-9b,repope_to_repope,repope,repope,MIND-main,tierA,50pct_hard_negatives,oracle_target_calibration,True,rho=0.005549295555194952,passed,,0.5,20260508,0.51854714064915,0.5118166936112307,0.5264820082170752,0.8034700315457413,0.7921704964789398,0.8158596964598258,0.03709428129829984,0.0,0.39305993690851737,1609,1585,24,3885,57,114,31,0
qwen3.5-9b,repope_to_repope,repope,repope,MIND-param,tierA,50pct_hard_negatives,oracle_target_calibration,True,single_vmf,passed,,0.5,20260508,0.21265578807039065,0.11862210674667066,0.35406222121538955,0.9651419558359622,0.9479079375758372,0.979246305955489,0.23789343081031453,0.25,0.09589905362776026,1609,1585,24,3885,57,114,31,0
qwen3.5-9b,repope_to_repope,repope,repope,logistic(z),tierA,50pct_hard_negatives,oracle_target_calibration,True,C=0.1,passed,,0.5,20260508,0.3043970853885322,0.16824379506552475,0.4529094399276011,0.9640641430073607,0.9453897089495904,0.9787658387660401,0.2149268554419952,0.0,0.09589905362776026,1609,1585,24,3885,57,114,31,0
qwen3.5-9b,repope_to_repope,repope,repope,final-hidden linear probe,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,C=1.0,passed,,0.5,20260508,0.45847800675525063,0.31436781191540564,0.5818029751275179,0.8366193480546793,0.7342243549402139,0.9304651285292879,0.17987136161176714,0.0,1.0,1609,1585,24,3885,57,114,31,0
qwen3.5-9b,repope_to_repope,repope,repope,output-confidence,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,negative_top2_margin,passed,,0.5,20260508,0.13937886302463473,0.06945174159395989,0.2405786733662244,0.9275368033648792,0.8968722704698883,0.956761710321552,0.15716461967606038,0.25,0.18485804416403787,1609,1585,24,3885,57,114,31,0
qwen3.5-9b,repope_to_repope,repope,repope,HALP-lite,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,C=10.0,passed,,0.5,20260508,0.449030173445781,0.361723124566417,0.5239838835457781,0.821608832807571,0.7405558579710387,0.8939103787398702,0.05440709611756817,0.0,1.0,1609,1585,24,3885,57,114,31,0
qwen3.5-9b,repope_to_pope,repope,pope,MIND-main,tierA,50pct_hard_negatives,source_calibration,False,rho=0.005549295555194952,passed,,0.5,20260508,0.5316011235955056,0.5229723621396083,0.5413042191200299,0.790251572327044,0.777988555465762,0.8018839811126562,0.06320224719101124,0.0,0.41949685534591197,1635,1590,45,3885,57,114,165,0
qwen3.5-9b,repope_to_pope,repope,pope,MIND-param,tierA,50pct_hard_negatives,source_calibration,False,single_vmf,passed,,0.5,20260508,0.26151390062403285,0.1675768441388391,0.3652616059951123,0.9505101327742838,0.9336211085026065,0.9635234968885361,0.2725284425584208,0.08888888888888889,0.11886792452830189,1635,1590,45,3885,57,114,165,0
qwen3.5-9b,repope_to_pope,repope,pope,logistic(z),tierA,50pct_hard_negatives,source_calibration,False,C=0.1,passed,,0.5,20260508,0.3058590425691983,0.20658838851561906,0.39991931039660794,0.9495877009084556,0.9321004585269066,0.9628434319235463,0.24133317197214996,0.0,0.11886792452830189,1635,1590,45,3885,57,114,165,0
qwen3.5-9b,repope_to_pope,repope,pope,final-hidden linear probe,tierA,same_constraint_linear_or_cached,source_calibration,False,C=1.0,passed,,0.5,20260508,0.4046860427171508,0.301612543825217,0.4988090918232159,0.7836477987421384,0.7099217748625233,0.8563544008076385,0.16692816409343272,0.0,1.0,1635,1590,45,3885,57,114,165,0
qwen3.5-9b,repope_to_pope,repope,pope,output-confidence,tierA,same_constraint_linear_or_cached,source_calibration,False,negative_top2_margin,passed,,0.5,20260508,0.22653579426170356,0.14115987987531348,0.34483532614623863,0.9283088749126485,0.9065126700042332,0.9486100286437402,0.2488418607146781,0.2,0.18427672955974841,1635,1590,45,3885,57,114,165,0
qwen3.5-9b,repope_to_pope,repope,pope,HALP-lite,tierA,same_constraint_linear_or_cached,source_calibration,False,C=10.0,passed,,0.5,20260508,0.4887005922838379,0.42399908325378544,0.5400132170463359,0.8310482180293501,0.7729641715772373,0.8805765328132978,0.09652686762778506,0.0,1.0,1635,1590,45,3885,57,114,165,0
qwen3.5-9b,repope_to_pope,repope,pope,MIND-main,tierA,50pct_hard_negatives,oracle_target_calibration,True,rho=0.005985318429289541,passed,,0.5,20260508,0.5222725049848207,0.4922589102411308,0.5406450793189821,0.7971348707197763,0.7792402009434183,0.8130949770048778,0.06544591087054241,0.0,0.39308176100628933,1635,1590,45,3885,57,114,165,0
qwen3.5-9b,repope_to_pope,repope,pope,MIND-param,tierA,50pct_hard_negatives,oracle_target_calibration,True,single_vmf,passed,,0.5,20260508,0.26151390062403285,0.1675768441388391,0.3652616059951123,0.9505101327742838,0.9336211085026065,0.9635234968885361,0.2725284425584208,0.08888888888888889,0.11886792452830189,1635,1590,45,3885,57,114,165,0
qwen3.5-9b,repope_to_pope,repope,pope,logistic(z),tierA,50pct_hard_negatives,oracle_target_calibration,True,C=1.0,passed,,0.5,20260508,0.33271251259233964,0.22361590806950649,0.4303499300239675,0.7249266247379454,0.6462474763067538,0.7945060818983933,0.13857499993975678,0.0,1.0,1635,1590,45,3885,57,114,165,0
qwen3.5-9b,repope_to_pope,repope,pope,final-hidden linear probe,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,C=1.0,passed,,0.5,20260508,0.4046860427171508,0.301612543825217,0.4988090918232159,0.7836477987421384,0.7099217748625233,0.8563544008076385,0.16692816409343272,0.0,1.0,1635,1590,45,3885,57,114,165,0
qwen3.5-9b,repope_to_pope,repope,pope,output-confidence,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,negative_top2_margin,passed,,0.5,20260508,0.22653579426170356,0.14115987987531348,0.34483532614623863,0.9283088749126485,0.9065126700042332,0.9486100286437402,0.2488418607146781,0.2,0.18427672955974841,1635,1590,45,3885,57,114,165,0
qwen3.5-9b,repope_to_pope,repope,pope,HALP-lite,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,C=10.0,passed,,0.5,20260508,0.4887005922838379,0.42399908325378544,0.5400132170463359,0.8310482180293501,0.7729641715772373,0.8805765328132978,0.09652686762778506,0.0,1.0,1635,1590,45,3885,57,114,165,0
qwen3.5-9b,repope_to_dashb,repope,dash-b,MIND-main,tierA,50pct_hard_negatives,source_calibration,False,rho=0.005549295555194952,passed,,0.5,20260508,0.6967592592592593,0.6740139211136891,0.7212076459204294,0.5183823529411764,0.508844420234128,0.5313653136531366,0.39351851851851855,0.0,0.9632352941176471,442,272,170,3885,57,114,1,0
qwen3.5-9b,repope_to_dashb,repope,dash-b,MIND-param,tierA,50pct_hard_negatives,source_calibration,False,single_vmf,passed,,0.5,20260508,0.7543198434942181,0.676624295656476,0.8245669385950692,0.8690743944636677,0.8344042822634007,0.900216840849508,0.7559854016325157,0.07647058823529412,0.45588235294117646,442,272,170,3885,57,114,1,0
qwen3.5-9b,repope_to_dashb,repope,dash-b,logistic(z),tierA,50pct_hard_negatives,source_calibration,False,C=0.1,passed,,0.5,20260508,0.752207419488766,0.673184829284107,0.8219107601765808,0.8563040657439446,0.819073743940749,0.8916505263483755,0.7436383776175433,0.07647058823529412,1.0,442,272,170,3885,57,114,1,0
qwen3.5-9b,repope_to_dashb,repope,dash-b,final-hidden linear probe,tierA,same_constraint_linear_or_cached,source_calibration,False,C=1.0,passed,,0.5,20260508,0.6938863403389273,0.6349407099303512,0.7574624122889226,0.6952097750865052,0.6529170968331578,0.738746652394579,0.5566858997528921,0.0,1.0,442,272,170,3885,57,114,1,0
qwen3.5-9b,repope_to_dashb,repope,dash-b,output-confidence,tierA,same_constraint_linear_or_cached,source_calibration,False,negative_top2_margin,passed,,0.5,20260508,0.5044309576782543,0.4404675424212389,0.5877552130819811,0.7210964532871972,0.6719782293733243,0.7694582210299836,0.511116133126555,0.0,0.5514705882352942,442,272,170,3885,57,114,1,0
qwen3.5-9b,repope_to_dashb,repope,dash-b,HALP-lite,tierA,same_constraint_linear_or_cached,source_calibration,False,C=10.0,passed,,0.5,20260508,0.7349575558131707,0.6916916713151269,0.7801962503547973,0.7242647058823529,0.6838423850350522,0.7632733346954245,0.5442952769155978,0.0,1.0,442,272,170,3885,57,114,1,0
qwen3.5-9b,repope_to_dashb,repope,dash-b,MIND-main,tierA,50pct_hard_negatives,oracle_target_calibration,True,rho=0.020866880406477713,passed,,0.5,20260508,0.7185053804752024,0.6479956301567741,0.7837327429939112,0.8261461937716263,0.7892154599075606,0.8612911873646959,0.6909510042761018,0.0,0.5220588235294118,442,272,170,3885,57,114,1,0
qwen3.5-9b,repope_to_dashb,repope,dash-b,MIND-param,tierA,50pct_hard_negatives,oracle_target_calibration,True,single_vmf,passed,,0.5,20260508,0.7543198434942181,0.676624295656476,0.8245669385950692,0.8690743944636677,0.8344042822634007,0.900216840849508,0.7559854016325157,0.07647058823529412,0.45588235294117646,442,272,170,3885,57,114,1,0
qwen3.5-9b,repope_to_dashb,repope,dash-b,logistic(z),tierA,50pct_hard_negatives,oracle_target_calibration,True,C=0.1,passed,,0.5,20260508,0.752207419488766,0.673184829284107,0.8219107601765808,0.8563040657439446,0.819073743940749,0.8916505263483755,0.7436383776175433,0.07647058823529412,1.0,442,272,170,3885,57,114,1,0
qwen3.5-9b,repope_to_dashb,repope,dash-b,final-hidden linear probe,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,C=0.1,passed,,0.5,20260508,0.7461305551932185,0.6800970075387837,0.8119933264482289,0.7894571799307959,0.748046881345163,0.8319288227764313,0.6968710730349295,0.06470588235294118,1.0,442,272,170,3885,57,114,1,0
qwen3.5-9b,repope_to_dashb,repope,dash-b,output-confidence,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,negative_top2_margin,passed,,0.5,20260508,0.5044309576782543,0.4404675424212389,0.5877552130819811,0.7210964532871972,0.6719782293733243,0.7694582210299836,0.511116133126555,0.0,0.5514705882352942,442,272,170,3885,57,114,1,0
qwen3.5-9b,repope_to_dashb,repope,dash-b,HALP-lite,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,C=10.0,passed,,0.5,20260508,0.7349575558131707,0.6916916713151269,0.7801962503547973,0.7242647058823529,0.6838423850350522,0.7632733346954245,0.5442952769155978,0.0,1.0,442,272,170,3885,57,114,1,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,MIND-main,tierA,50pct_hard_negatives,source_calibration,False,rho=0.008509822661335379,passed,,0.5,20260506,0.7476395323792687,0.7214376541564005,0.7715640420468357,0.5199543189368772,0.5061702770461672,0.5353549590088561,0.49995708183786486,0.0,0.9508928571428571,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,MIND-param,tierA,50pct_hard_negatives,source_calibration,False,single_vmf,passed,,0.5,20260506,0.8070038835954398,0.7498331557350933,0.8585205279625936,0.8218853820598007,0.7852474232307003,0.8573175847792575,0.8079064121887418,0.08372093023255814,0.6741071428571429,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,logistic(z),tierA,50pct_hard_negatives,source_calibration,False,C=1.0,passed,,0.5,20260506,0.8040530354957376,0.7577143988140711,0.8482090260367027,0.7314472591362126,0.693664189988886,0.7718652693217133,0.7077909032257597,0.0,1.0,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,final-hidden linear probe,tierA,same_constraint_linear_or_cached,source_calibration,False,C=1.0,passed,,0.5,20260506,0.7775451008490143,0.7317383819718465,0.8190141680439679,0.7172549833887043,0.6750752427583797,0.7608997287912338,0.6532178164434128,0.0,1.0,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,output-confidence,tierA,same_constraint_linear_or_cached,source_calibration,False,negative_top2_margin,passed,,0.5,20260506,0.46649120762046287,0.40665532744814353,0.5267803029126429,0.4769622093023255,0.42162566731060097,0.5324216200298881,0.4634473589287457,0.0,0.9598214285714286,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,HALP-lite,tierA,same_constraint_linear_or_cached,source_calibration,False,C=10.0,passed,,0.5,20260506,0.7174087740219282,0.6625376540101158,0.7745705230521762,0.640220099667774,0.6011226152622535,0.6804501349107513,0.5942202843936795,0.0,1.0,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,MIND-main,tierA,50pct_hard_negatives,oracle_target_calibration,True,rho=0.0395477935030685,passed,,0.5,20260506,0.6638927315911121,0.5947319828825489,0.7405642378647992,0.7364098837209302,0.6918233298729921,0.7849036022945972,0.6675116914383031,0.027906976744186046,0.6116071428571429,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,MIND-param,tierA,50pct_hard_negatives,oracle_target_calibration,True,single_vmf,passed,,0.5,20260506,0.8070038835954398,0.7498331557350933,0.8585205279625936,0.8218853820598007,0.7852474232307003,0.8573175847792575,0.8079064121887418,0.08372093023255814,0.6741071428571429,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,logistic(z),tierA,50pct_hard_negatives,oracle_target_calibration,True,C=1.0,passed,,0.5,20260506,0.8040530354957376,0.7577143988140711,0.8482090260367027,0.7314472591362126,0.693664189988886,0.7718652693217133,0.7077909032257597,0.0,1.0,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,final-hidden linear probe,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,C=1.0,passed,,0.5,20260506,0.7775451008490143,0.7317383819718465,0.8190141680439679,0.7172549833887043,0.6750752427583797,0.7608997287912338,0.6532178164434128,0.0,1.0,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,output-confidence,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,negative_top2_margin,passed,,0.5,20260506,0.46649120762046287,0.40665532744814353,0.5267803029126429,0.4769622093023255,0.42162566731060097,0.5324216200298881,0.4634473589287457,0.0,0.9598214285714286,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,HALP-lite,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,C=10.0,passed,,0.5,20260506,0.7174087740219282,0.6625376540101158,0.7745705230521762,0.640220099667774,0.6011226152622535,0.6804501349107513,0.5942202843936795,0.0,1.0,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,MIND-main,tierA,50pct_hard_negatives,source_calibration,False,rho=0.006068092755169929,passed,,0.5,20260507,0.7477522046586694,0.7218925013034037,0.7760923842157423,0.5414244186046512,0.5176987293225626,0.5672189783758985,0.5117595006364024,0.0,0.8839285714285714,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,MIND-param,tierA,50pct_hard_negatives,source_calibration,False,single_vmf,passed,,0.5,20260507,0.760697573154392,0.700615966281683,0.8214379168689918,0.7889950166112957,0.7446624237197724,0.8290481453986908,0.7625526134685515,0.018604651162790697,0.6339285714285714,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,logistic(z),tierA,50pct_hard_negatives,source_calibration,False,C=10.0,passed,,0.5,20260507,0.753437377401966,0.7030445305185037,0.8020079605259874,0.6673691860465115,0.6262760807384434,0.7053035409928314,0.6251572378127962,0.0,1.0,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,final-hidden linear probe,tierA,same_constraint_linear_or_cached,source_calibration,False,C=1.0,passed,,0.5,20260507,0.7366154695761554,0.6779743799019273,0.7900532067395077,0.5957641196013289,0.5684117612339937,0.6237581218635728,0.5736740579860985,0.0,1.0,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,output-confidence,tierA,same_constraint_linear_or_cached,source_calibration,False,negative_top2_margin,passed,,0.5,20260507,0.46649120762046287,0.40971051824816873,0.5331749184689207,0.4769622093023255,0.42022635895668653,0.5294927868012547,0.4634473589287457,0.0,0.9598214285714286,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,HALP-lite,tierA,same_constraint_linear_or_cached,source_calibration,False,C=10.0,passed,,0.5,20260507,0.6726272612331786,0.6158826572090813,0.7262008073532512,0.5984738372093023,0.5561980859298553,0.638949867097139,0.5547410366520841,0.0,1.0,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,MIND-main,tierA,50pct_hard_negatives,oracle_target_calibration,True,rho=0.013701554444521825,passed,,0.5,20260507,0.6932696529116731,0.6469416121110172,0.7443601401967113,0.6645867940199335,0.6160821316758773,0.713903282121851,0.6000298606357115,0.0,0.7678571428571429,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,MIND-param,tierA,50pct_hard_negatives,oracle_target_calibration,True,single_vmf,passed,,0.5,20260507,0.760697573154392,0.700615966281683,0.8214379168689918,0.7889950166112957,0.7446624237197724,0.8290481453986908,0.7625526134685515,0.018604651162790697,0.6339285714285714,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,logistic(z),tierA,50pct_hard_negatives,oracle_target_calibration,True,C=0.1,passed,,0.5,20260507,0.7828435044717301,0.7328413530977855,0.8353785237550162,0.791611295681063,0.747579197757334,0.8319077009582634,0.7727886886804054,0.0,0.5892857142857143,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,final-hidden linear probe,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,C=0.1,passed,,0.5,20260507,0.7956938899455938,0.7403021584284217,0.8494874633342128,0.8156561461794019,0.7770735691095904,0.8516851852638978,0.7850337820260107,0.08372093023255814,1.0,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,output-confidence,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,negative_top2_margin,passed,,0.5,20260507,0.46649120762046287,0.40971051824816873,0.5331749184689207,0.4769622093023255,0.42022635895668653,0.5294927868012547,0.4634473589287457,0.0,0.9598214285714286,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,HALP-lite,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,C=0.1,passed,,0.5,20260507,0.723848793588113,0.6650432490288807,0.7778647330031947,0.6762873754152825,0.6350481974834108,0.7173841243278543,0.6624351908683705,0.0,1.0,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,MIND-main,tierA,50pct_hard_negatives,source_calibration,False,rho=0.009042170067260717,passed,,0.5,20260508,0.6816419151693868,0.6412126593402208,0.7217938342291398,0.5235049833887043,0.480100862001651,0.5683147966877558,0.5029528787768958,0.0,0.9151785714285714,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,MIND-param,tierA,50pct_hard_negatives,source_calibration,False,single_vmf,passed,,0.5,20260508,0.7630458147125612,0.6975300781639966,0.8185468102378569,0.7869393687707642,0.7453813558034684,0.8255805798328739,0.7642040255679136,0.07906976744186046,0.6160714285714286,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,logistic(z),tierA,50pct_hard_negatives,source_calibration,False,C=0.1,passed,,0.5,20260508,0.770508376137932,0.7145710089195964,0.8200604046642805,0.7806374584717608,0.7363541847900309,0.8196984836209565,0.7438912403748231,0.0,0.6383928571428571,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,final-hidden linear probe,tierA,same_constraint_linear_or_cached,source_calibration,False,C=0.1,passed,,0.5,20260508,0.7282194365264296,0.6631569701324295,0.7856954902878209,0.7228612956810632,0.6749439280299863,0.7668044312992942,0.6995858823466781,0.0,1.0,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,output-confidence,tierA,same_constraint_linear_or_cached,source_calibration,False,negative_top2_margin,passed,,0.5,20260508,0.46649120762046287,0.4063391339799609,0.5257995043270614,0.4769622093023255,0.42353314109076884,0.5307980139055385,0.4634473589287457,0.0,0.9598214285714286,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,HALP-lite,tierA,same_constraint_linear_or_cached,source_calibration,False,C=1.0,passed,,0.5,20260508,0.705598843773974,0.6463329482250988,0.7601313062259966,0.6336482558139533,0.5912317596427217,0.6759846051933425,0.6042282027106937,0.0,1.0,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,MIND-main,tierA,50pct_hard_negatives,oracle_target_calibration,True,rho=0.012335865580437502,passed,,0.5,20260508,0.6600556936754334,0.6040308599968565,0.7131489120267845,0.6259966777408638,0.5744619165912338,0.6737917081006333,0.5761637990968764,0.0,0.8169642857142857,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,MIND-param,tierA,50pct_hard_negatives,oracle_target_calibration,True,single_vmf,passed,,0.5,20260508,0.7630458147125612,0.6975300781639966,0.8185468102378569,0.7869393687707642,0.7453813558034684,0.8255805798328739,0.7642040255679136,0.07906976744186046,0.6160714285714286,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,logistic(z),tierA,50pct_hard_negatives,oracle_target_calibration,True,C=10.0,passed,,0.5,20260508,0.7485564999470637,0.6892397766757913,0.796338790869774,0.6126453488372093,0.5785821771723505,0.6445114175415251,0.591773692730444,0.0,1.0,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,final-hidden linear probe,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,C=10.0,passed,,0.5,20260508,0.7281266164106931,0.6767649387178895,0.7770279298432735,0.6541009136212624,0.6124112719830145,0.6966945006365245,0.5996864899796064,0.0,1.0,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,output-confidence,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,negative_top2_margin,passed,,0.5,20260508,0.46649120762046287,0.4063391339799609,0.5257995043270614,0.4769622093023255,0.42353314109076884,0.5307980139055385,0.4634473589287457,0.0,0.9598214285714286,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,pope_to_dashb,pope,dash-b,HALP-lite,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,C=0.1,passed,,0.5,20260508,0.7439850186428564,0.6849658777250184,0.7943053498572046,0.7368666943521593,0.6907611430233959,0.778338462982164,0.7065148865605545,0.0,1.0,439,224,215,3945,78,156,4,0
phi-4-multimodal-instruct,repope_to_repope,repope,repope,MIND-main,tierA,50pct_hard_negatives,source_calibration,False,rho=0.010536207423065968,passed,,0.5,20260506,0.452176539039983,0.39306133825611644,0.5009461677744609,0.8093609134384367,0.7803059960937242,0.8342030202377217,0.0921594458453967,0.0,0.48374253483742535,1565,1507,58,3719,98,197,75,0
phi-4-multimodal-instruct,repope_to_repope,repope,repope,MIND-param,tierA,50pct_hard_negatives,source_calibration,False,single_vmf,passed,,0.5,20260506,0.3861656438046078,0.26371250122489287,0.5123019558838026,0.9019861336750338,0.8491709162783099,0.9438033397531175,0.39210809458418977,0.22413793103448276,0.2780358327803583,1565,1507,58,3719,98,197,75,0
phi-4-multimodal-instruct,repope_to_repope,repope,repope,logistic(z),tierA,50pct_hard_negatives,source_calibration,False,C=1.0,passed,,0.5,20260506,0.41360813961832577,0.3124101481967317,0.5150365624321159,0.7512642152712629,0.6826359642066279,0.8140881192926958,0.20142986400289997,0.0,1.0,1565,1507,58,3719,98,197,75,0
phi-4-multimodal-instruct,repope_to_repope,repope,repope,final-hidden linear probe,tierA,same_constraint_linear_or_cached,source_calibration,False,C=0.1,passed,,0.5,20260506,0.3717734413117705,0.2610977359750311,0.49045442559024977,0.927848202640551,0.893738162005657,0.955306592659715,0.3366425710729147,0.2413793103448276,0.18911745189117452,1565,1507,58,3719,98,197,75,0
phi-4-multimodal-instruct,repope_to_repope,repope,repope,output-confidence,tierA,same_constraint_linear_or_cached,source_calibration,False,negative_top2_margin,passed,,0.5,20260506,0.1528780482207614,0.10864210286316466,0.20761923634544752,0.8463492208772854,0.7915764496687215,0.8944046014418062,0.1655574469769612,0.0,0.6914399469143995,1565,1507,58,3719,98,197,75,0
phi-4-multimodal-instruct,repope_to_repope,repope,repope,HALP-lite,tierA,same_constraint_linear_or_cached,source_calibration,False,C=0.1,passed,,0.5,20260506,0.40117929047699286,0.28720165362254635,0.5205618274450452,0.8587739972084296,0.8050092455163603,0.9109596548167689,0.3151575277255534,0.0,1.0,1565,1507,58,3719,98,197,75,0
phi-4-multimodal-instruct,repope_to_repope,repope,repope,MIND-main,tierA,50pct_hard_negatives,oracle_target_calibration,True,rho=0.010536207423065968,passed,,0.5,20260506,0.452176539039983,0.39306133825611644,0.5009461677744609,0.8093609134384367,0.7803059960937242,0.8342030202377217,0.0921594458453967,0.0,0.48374253483742535,1565,1507,58,3719,98,197,75,0
phi-4-multimodal-instruct,repope_to_repope,repope,repope,MIND-param,tierA,50pct_hard_negatives,oracle_target_calibration,True,single_vmf,passed,,0.5,20260506,0.3861656438046078,0.26371250122489287,0.5123019558838026,0.9019861336750338,0.8491709162783099,0.9438033397531175,0.39210809458418977,0.22413793103448276,0.2780358327803583,1565,1507,58,3719,98,197,75,0
phi-4-multimodal-instruct,repope_to_repope,repope,repope,logistic(z),tierA,50pct_hard_negatives,oracle_target_calibration,True,C=1.0,passed,,0.5,20260506,0.41360813961832577,0.3124101481967317,0.5150365624321159,0.7512642152712629,0.6826359642066279,0.8140881192926958,0.20142986400289997,0.0,1.0,1565,1507,58,3719,98,197,75,0
phi-4-multimodal-instruct,repope_to_repope,repope,repope,final-hidden linear probe,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,C=0.1,passed,,0.5,20260506,0.3717734413117705,0.2610977359750311,0.49045442559024977,0.927848202640551,0.893738162005657,0.955306592659715,0.3366425710729147,0.2413793103448276,0.18911745189117452,1565,1507,58,3719,98,197,75,0
phi-4-multimodal-instruct,repope_to_repope,repope,repope,output-confidence,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,negative_top2_margin,passed,,0.5,20260506,0.1528780482207614,0.10864210286316466,0.20761923634544752,0.8463492208772854,0.7915764496687215,0.8944046014418062,0.1655574469769612,0.0,0.6914399469143995,1565,1507,58,3719,98,197,75,0
phi-4-multimodal-instruct,repope_to_repope,repope,repope,HALP-lite,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,C=0.1,passed,,0.5,20260506,0.40117929047699286,0.28720165362254635,0.5205618274450452,0.8587739972084296,0.8050092455163603,0.9109596548167689,0.3151575277255534,0.0,1.0,1565,1507,58,3719,98,197,75,0
phi-4-multimodal-instruct,repope_to_pope,repope,pope,MIND-main,tierA,50pct_hard_negatives,source_calibration,False,rho=0.010536207423065968,passed,,0.5,20260506,0.4709652914995736,0.418233940713272,0.5149582668410365,0.8018676829058948,0.7745726926446225,0.8247349676651002,0.0863390115798825,0.0,0.5081539465101109,1590,1533,57,3719,98,197,210,0
