model_name,dataset_family,variant,readout,eval_split,eval_scope,metric_status,failure_reason,pr_auc,pr_auc_ci_low,pr_auc_ci_high,roc_auc,roc_auc_ci_low,roc_auc_ci_high,average_precision,tpr_at_1pct_fpr,fpr_at_95pct_tpr,num_test,num_test_correct,num_test_hard_hallucination,num_bank_correct,num_encoder_train,num_encoder_train_hallucination,num_excluded_false_negative,num_excluded_parsed_none
minicpm-v-2_6,dash-b,Sphere-Traj-LSTM,Diag-KNN,test,pooled,passed,,0.7609688032717501,0.6666038578377289,0.8657707225049187,0.9636488340192044,0.9457166084797728,0.9803942758584773,0.7661380359229208,0.0,0.08333333333333333,423,324,99,394,1277,286,20,0
gemma-3-12b-it,dash-b,Raw-Static,Diag-Classifier,test,pooled,passed,,0.9993853573442667,0.998452699986548,0.9999324960403645,0.99949609473419,0.9987621759380504,0.999937641280881,0.9993869001865097,0.9795918367346939,0.0,439,243,196,326,1310,504,4,0
gemma-3-12b-it,dash-b,Raw-Static,Diag-KNN,test,pooled,passed,,0.6423554813238835,0.57093964183513,0.7224925640981252,0.7627026119089612,0.7179611000545563,0.8037868309652543,0.646454149628424,0.04081632653061224,0.4897119341563786,439,243,196,326,1310,504,4,0
gemma-3-12b-it,dash-b,Sphere-Static,Diag-Classifier,test,pooled,passed,,0.9993588052811208,0.9984254528918558,0.9999222013693139,0.9994750986814479,0.9987661187948721,0.9999369567988683,0.9993604173255256,0.9744897959183674,0.0,439,243,196,326,1310,504,4,0
gemma-3-12b-it,dash-b,Sphere-Static,Diag-KNN,test,pooled,passed,,0.5652081745695766,0.5002980339696984,0.6370127718045897,0.7232090367011001,0.6746403172185705,0.7673447814469171,0.5688975511698864,0.0,0.48559670781893005,439,243,196,326,1310,504,4,0
gemma-3-12b-it,dash-b,Raw-Traj-MeanPool,Diag-Classifier,test,pooled,passed,,0.998174807117062,0.9961971193808946,0.9995249697038809,0.998509280255312,0.9968505920886874,0.9996191410249502,0.9981794118801396,0.9489795918367347,0.01646090534979424,439,243,196,326,1310,504,4,0
gemma-3-12b-it,dash-b,Raw-Traj-MeanPool,Diag-KNN,test,pooled,passed,,0.6148635134730442,0.5429609470547158,0.690382114882256,0.7535903250188964,0.7059645022199454,0.7932734006652012,0.6180498244301913,0.00510204081632653,0.49382716049382713,439,243,196,326,1310,504,4,0
gemma-3-12b-it,dash-b,Sphere-Traj-MeanPool,Diag-Classifier,test,pooled,passed,,0.9973800991791199,0.9939053262329174,0.9996021988973834,0.9979633828840179,0.995391036197648,0.9996451197025704,0.9973870703967904,0.9540816326530612,0.00823045267489712,439,243,196,326,1310,504,4,0
gemma-3-12b-it,dash-b,Sphere-Traj-MeanPool,Diag-KNN,test,pooled,passed,,0.633405193426203,0.5637685035808178,0.7101449580251445,0.7663139329805996,0.7225007556333152,0.8053270858590302,0.6371460664273698,0.0,0.4773662551440329,439,243,196,326,1310,504,4,0
gemma-3-12b-it,dash-b,Raw-Traj-LSTM,Diag-Classifier,test,pooled,passed,,0.9889337496078516,0.9809628560296629,0.9953453349331307,0.9912446460065507,0.9852219824775513,0.9961461521797664,0.9889629302390919,0.7653061224489796,0.05761316872427984,439,243,196,326,1310,504,4,0
gemma-3-12b-it,dash-b,Raw-Traj-LSTM,Diag-KNN,test,pooled,passed,,0.986625474484816,0.9777847128118109,0.9937509352975646,0.9888720920466951,0.9819800519418435,0.9946091075709701,0.9866592177401661,0.7857142857142857,0.06584362139917696,439,243,196,326,1310,504,4,0
