model_name,dataset_family,variant,readout,eval_split,eval_scope,metric_status,failure_reason,pr_auc,pr_auc_ci_low,pr_auc_ci_high,roc_auc,roc_auc_ci_low,roc_auc_ci_high,average_precision,tpr_at_1pct_fpr,fpr_at_95pct_tpr,num_test,num_test_correct,num_test_hard_hallucination,num_bank_correct,num_encoder_train,num_encoder_train_hallucination,num_excluded_false_negative,num_excluded_parsed_none
qwen3.5-9b,repope,Raw-Static,Diag-Classifier,test,pooled,passed,,0.18025167921174245,0.09595425667111308,0.32611795708791214,0.9043112513144058,0.8044835679473632,0.9732671711157845,0.19965673400645925,0.20833333333333334,0.6971608832807571,1609,1585,24,1554,3999,114,31,0
qwen3.5-9b,repope,Sphere-Static,Diag-Classifier,test,pooled,passed,,0.19089884035850554,0.10164474117379678,0.313747453766874,0.9005257623554153,0.7907667588692446,0.9759275604130206,0.20747283660541918,0.25,0.78801261829653,1609,1585,24,1554,3999,114,31,0
qwen3.5-9b,repope,Raw-Traj-MeanPool,Diag-Classifier,test,pooled,passed,,0.23562173781366377,0.12896437917699644,0.3853465076840624,0.9063354363827549,0.7980042400488847,0.9816427851746828,0.25596583931371525,0.3333333333333333,0.7129337539432177,1609,1585,24,1554,3999,114,31,0
qwen3.5-9b,repope,Sphere-Traj-MeanPool,Diag-Classifier,test,pooled,passed,,0.23070132295956847,0.12668871574297744,0.3857235200770215,0.9129600420609885,0.8156626045810768,0.9800562397541247,0.2512465402234079,0.20833333333333334,0.555205047318612,1609,1585,24,1554,3999,114,31,0
qwen3.5-9b,repope,Raw-Traj-LSTM,Diag-Classifier,test,pooled,passed,,0.32507656284098035,0.16641782363922233,0.49568796338446086,0.9758149316508937,0.9659246669225287,0.9850343887622808,0.34114436258042274,0.2916666666666667,0.05615141955835962,1609,1585,24,1554,3999,114,31,0
qwen3.5-9b,repope,Sphere-Traj-LSTM,Diag-Classifier,test,pooled,passed,,0.3113035124293091,0.18031386938993219,0.504504071249275,0.9785226077812829,0.9672323119508747,0.9880834559071775,0.3401462602020554,0.3333333333333333,0.06498422712933755,1609,1585,24,1554,3999,114,31,0
phi-4-multimodal-instruct,repope,Raw-Static,Diag-Classifier,test,pooled,passed,,0.37172112571024973,0.24900285973438915,0.5047954388451806,0.9051438116376451,0.8627154564625151,0.940183931630254,0.37948511704281773,0.2413793103448276,0.2601194426011944,1565,1507,58,1496,3916,197,75,0
phi-4-multimodal-instruct,repope,Sphere-Static,Diag-Classifier,test,pooled,passed,,0.3684771060838225,0.2514287245550377,0.5017417748996434,0.9022149509187013,0.8595775243225131,0.9381161227035234,0.37608087400439616,0.20689655172413793,0.2733908427339084,1565,1507,58,1496,3916,197,75,0
phi-4-multimodal-instruct,repope,Raw-Traj-MeanPool,Diag-Classifier,test,pooled,passed,,0.35919791184115624,0.23337904981076993,0.49491816482964773,0.8892066906162048,0.8483014552580652,0.9294436015355702,0.3681197966263547,0.3448275862068966,0.3297942932979429,1565,1507,58,1496,3916,197,75,0
phi-4-multimodal-instruct,repope,Sphere-Traj-MeanPool,Diag-Classifier,test,pooled,passed,,0.34220462274854374,0.21881582593108745,0.47606611571165075,0.8839210122874859,0.8438996086321066,0.9240560127448415,0.3513658402794863,0.2413793103448276,0.4804246848042468,1565,1507,58,1496,3916,197,75,0
phi-4-multimodal-instruct,repope,Raw-Traj-LSTM,Diag-Classifier,test,pooled,passed,,0.4615261649252802,0.32828482947980653,0.5950008874412955,0.9509187012333249,0.9333377684421333,0.9659213557633297,0.46913195034231664,0.3620689655172414,0.12076974120769741,1565,1507,58,1496,3916,197,75,0
phi-4-multimodal-instruct,repope,Sphere-Traj-LSTM,Diag-Classifier,test,pooled,passed,,0.41272466150352716,0.2856563163308935,0.5369903501744967,0.9290780953252638,0.9093183477649714,0.9478649428146918,0.41815843878198733,0.25862068965517243,0.19044459190444593,1565,1507,58,1496,3916,197,75,0
phi-3.5-vision-instruct,repope,Raw-Static,Diag-Classifier,test,pooled,passed,,0.48196435883198435,0.35093160517158994,0.6124308135815596,0.9207765075937184,0.8777240779133972,0.959553709212086,0.4904431224369378,0.3275862068965517,0.5139550714771953,1527,1469,58,1475,3764,116,113,0
phi-3.5-vision-instruct,repope,Sphere-Static,Diag-Classifier,test,pooled,passed,,0.4744812239606645,0.3479589893699463,0.6026643672917059,0.9105772164972653,0.8591744432905268,0.9551764762728565,0.48235768928300865,0.27586206896551724,0.7440435670524166,1527,1469,58,1475,3764,116,113,0
phi-3.5-vision-instruct,repope,Raw-Traj-MeanPool,Diag-Classifier,test,pooled,passed,,0.48311244090586786,0.35520509396831246,0.6091456015887547,0.9161404661862398,0.8742959696280496,0.9545950481833064,0.4912923694802914,0.3275862068965517,0.5704560925799864,1527,1469,58,1475,3764,116,113,0
phi-3.5-vision-instruct,repope,Sphere-Traj-MeanPool,Diag-Classifier,test,pooled,passed,,0.4251022701056735,0.30132233998618546,0.5563607799581232,0.9210229806812047,0.8841916576073283,0.956480139851997,0.4339807497560527,0.2413793103448276,0.3682777399591559,1527,1469,58,1475,3764,116,113,0
phi-3.5-vision-instruct,repope,Raw-Traj-LSTM,Diag-Classifier,test,pooled,passed,,0.5109794676944819,0.38689607029730494,0.6362237285917307,0.9628295110443417,0.9499088208224993,0.9753341273884133,0.5192382604988532,0.29310344827586204,0.14023144996596323,1527,1469,58,1475,3764,116,113,0
phi-3.5-vision-instruct,repope,Sphere-Traj-LSTM,Diag-Classifier,test,pooled,passed,,0.44480548378461837,0.3094266003746259,0.576608489403813,0.9523602732330227,0.9360536917575948,0.9670492510856458,0.45712629145805117,0.3620689655172414,0.17903335602450646,1527,1469,58,1475,3764,116,113,0
gemma-3-4b-it,repope,Raw-Static,Diag-Classifier,test,pooled,passed,,0.6147472982409795,0.5396145479154504,0.6926390397229356,0.9281807754072035,0.9110447079968437,0.9455931406285846,0.6168089144911444,0.31333333333333335,0.3344803854094976,1603,1453,150,1438,3914,407,37,0
gemma-3-4b-it,repope,Sphere-Static,Diag-Classifier,test,pooled,passed,,0.5986291466945147,0.5209780611216509,0.682252157202503,0.9294746501491168,0.9122746536317855,0.9463493972466146,0.6006785427128538,0.2733333333333333,0.24501032346868548,1603,1453,150,1438,3914,407,37,0
gemma-3-4b-it,repope,Raw-Traj-MeanPool,Diag-Classifier,test,pooled,passed,,0.5792244694345926,0.4995869813582986,0.6709948643052707,0.930286763019041,0.913260251430714,0.9471682274651951,0.5823998617018274,0.26666666666666666,0.18306951135581556,1603,1453,150,1438,3914,407,37,0
gemma-3-4b-it,repope,Sphere-Traj-MeanPool,Diag-Classifier,test,pooled,passed,,0.5653554709143289,0.4846695273511627,0.6519687339958593,0.9310323468685477,0.9163943605674999,0.9452265709848899,0.5677356891273797,0.17333333333333334,0.25602202339986235,1603,1453,150,1438,3914,407,37,0
gemma-3-4b-it,repope,Raw-Traj-LSTM,Diag-Classifier,test,pooled,passed,,0.6950446385098716,0.6237502390054862,0.7626637162690764,0.9593897682954806,0.949035473591714,0.9693321795226651,0.6970336721371618,0.31333333333333335,0.1307639366827254,1603,1453,150,1438,3914,407,37,0
gemma-3-4b-it,repope,Sphere-Traj-LSTM,Diag-Classifier,test,pooled,passed,,0.6983846091725594,0.6261633709280804,0.7665583182104199,0.9596467079605414,0.9497056016773066,0.969554560255202,0.700110439719203,0.31333333333333335,0.1293874741913283,1603,1453,150,1438,3914,407,37,0
molmo-7b-d-0924,repope,Raw-Static,Diag-Classifier,test,pooled,passed,,0.3523948061595739,0.2557116201962577,0.47056650046834886,0.9235701811831478,0.8994110983958892,0.9443085460232921,0.3644500507728798,0.20833333333333334,0.3300589390962672,1599,1527,72,1513,3988,202,41,0
