model_alias,model_name,dataset_family,encoder_family,objective,readout,support_family,eval_split,metric_split,eval_scope,negative_budget_ratio,negative_budget_seed,selected_k,selected_K,metric_status,failure_reason,pr_auc,pr_auc_ci_low,pr_auc_ci_high,roc_auc,roc_auc_ci_low,roc_auc_ci_high,average_precision,tpr_at_1pct_fpr,fpr_at_95pct_tpr,num_test,num_test_correct,num_test_hard_hallucination,num_bank_correct,training_dataset_family,num_encoder_train_correct,num_encoder_train_hard_hallucination_available,num_encoder_train_hard_hallucination_used,num_encoder_train,num_encoder_train_hallucination,num_excluded_false_negative,num_excluded_parsed_none
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260506,,,passed,,0.8375560878639031,0.7701844706018514,0.8976405461848797,0.9350132625994696,0.9113358926983267,0.9572776581550279,0.8384744111769182,0.22413793103448276,0.31384615384615383,441,325,116,381,repope,3812,168,84,3896,84,2,0
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260506,32,,passed,,0.5403320844862248,0.4508759611270822,0.6372387650537664,0.8323076923076923,0.7934796684179374,0.8653474134188991,0.5472614964809748,0.06896551724137931,0.36923076923076925,441,325,116,381,repope,3812,168,84,3896,84,2,0
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260506,1,1,passed,,0.6720298114040967,0.5752007386904245,0.7518182051914497,0.8624137931034482,0.8241954399087665,0.8966035675684165,0.6743733665954685,0.14655172413793102,0.39076923076923076,441,325,116,381,repope,3812,168,84,3896,84,2,0
qwen3-vl-8b,qwen3-vl-8b,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260507,,,passed,,0.3705195874999783,0.2258441200796677,0.5053111692948095,0.960793820637999,0.9456301961417458,0.9733984246568305,0.38240231929416596,0.2894736842105263,0.12770012706480305,1612,1574,38,1542,repope,3812,168,84,3896,84,28,0
qwen3-vl-8b,qwen3-vl-8b,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260507,8,,passed,,0.14361887422876593,0.08291122116237386,0.23286892075423346,0.8826824048685882,0.8419889418536156,0.9205128758494754,0.16483876870888456,0.15789473684210525,0.30749682337992373,1612,1574,38,1542,repope,3812,168,84,3896,84,28,0
qwen3-vl-8b,qwen3-vl-8b,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260507,1,1,passed,,0.04087426269649359,0.01730444406743432,0.10996318016064315,0.47421922022336654,0.3825411853736258,0.5623662815503732,0.06183082219682605,0.07894736842105263,0.8310038119440915,1612,1574,38,1542,repope,3812,168,84,3896,84,28,0
qwen3-vl-8b,qwen3-vl-8b,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260507,,,passed,,0.2700696512631368,0.17674838742704213,0.38114114515651876,0.9292496134518746,0.9101768381615617,0.9461021214966284,0.275682581630996,0.11538461538461539,0.17587939698492464,1644,1592,52,1609,repope,3812,168,84,3896,84,156,0
qwen3-vl-8b,qwen3-vl-8b,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260507,8,,passed,,0.07320146131402788,0.04767054702217848,0.10892065707509271,0.7337649787398531,0.6665537948920821,0.8044668463744569,0.07752198733031697,0.019230769230769232,0.7474874371859297,1644,1592,52,1609,repope,3812,168,84,3896,84,156,0
qwen3-vl-8b,qwen3-vl-8b,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260507,1,1,passed,,0.0220756959500294,0.016122126943188334,0.02885240099899345,0.3547062234248164,0.29944708444487805,0.4112719887322395,0.022860106416714456,0.0,0.8668341708542714,1644,1592,52,1609,repope,3812,168,84,3896,84,156,0
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260507,,,passed,,0.8616912317729497,0.8007612556460334,0.9145454992677776,0.9485145888594164,0.9276477199388483,0.9667021420175819,0.862465990553145,0.2413793103448276,0.23692307692307693,441,325,116,381,repope,3812,168,84,3896,84,2,0
