row_type,model_alias,model_name,objective,dataset_family,readout,support_family,split,eval_split,metric_split,eval_scope,negative_budget_ratio,negative_budget_seed,k,K,num_bank_correct,bank_size,valid_bank_correct_cap,num_eval,all_k_evaluated,metric_status,failure_reason,skipped_reason,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,pr_auc,average_precision,tpr_at_1pct_fpr,fpr_at_95pct_tpr,threshold,num_samples
support_candidate,qwen3-vl-8b,qwen3-vl-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,cal,cal,cal,pooled,0.5,20260507,4,4,1542,1542,77,800,True,passed,,,0.975,0.5,0.0,0.0,0.0,0.6808333333333333,0.09963917912373303,0.10619379189994245,0.05,0.7769230769230769,0.5,800.0
support_candidate,qwen3-vl-8b,qwen3-vl-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,cal,cal,cal,pooled,0.5,20260507,8,8,1542,1542,77,800,True,passed,,,0.975,0.5,0.0,0.0,0.0,0.6808333333333333,0.09963917912373303,0.10619379189994245,0.05,0.7769230769230769,0.5,800.0
support_candidate,qwen3-vl-8b,qwen3-vl-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,test,test,test,pooled,0.5,20260507,2,2,1542,1542,77,1612,True,passed,,,0.9764267990074442,0.5,0.0,0.0,0.0,0.47421922022336654,0.04087426269649359,0.06183082219682605,0.07894736842105263,0.8310038119440915,0.5,1612.0
support_candidate,qwen3-vl-8b,qwen3-vl-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,test,test,test,pooled,0.5,20260507,4,4,1542,1542,77,1612,True,passed,,,0.9764267990074442,0.5,0.0,0.0,0.0,0.47421922022336654,0.04087426269649359,0.06183082219682605,0.07894736842105263,0.8310038119440915,0.5,1612.0
support_candidate,qwen3-vl-8b,qwen3-vl-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,test,test,test,pooled,0.5,20260507,8,8,1542,1542,77,1612,True,passed,,,0.9764267990074442,0.5,0.0,0.0,0.0,0.47421922022336654,0.04087426269649359,0.06183082219682605,0.07894736842105263,0.8310038119440915,0.5,1612.0
support_candidate,qwen3-vl-8b,qwen3-vl-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,cal,cal,cal,pooled,0.5,20260508,2,2,1542,1542,77,800,True,passed,,,0.975,0.5,0.0,0.0,0.0,0.9932051282051282,0.8525712821496244,0.856029038255438,0.85,0.02435897435897436,0.5,800.0
support_candidate,qwen3-vl-8b,qwen3-vl-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,cal,cal,cal,pooled,0.5,20260508,4,4,1542,1542,77,800,True,passed,,,0.975,0.5,0.0,0.0,0.0,0.9932051282051282,0.8525712821496244,0.856029038255438,0.85,0.02435897435897436,0.5,800.0
support_candidate,qwen3-vl-8b,qwen3-vl-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,cal,cal,cal,pooled,0.5,20260508,8,8,1542,1542,77,800,True,passed,,,0.975,0.5,0.0,0.0,0.0,0.9932051282051282,0.8525712821496244,0.856029038255438,0.85,0.02435897435897436,0.5,800.0
support_candidate,qwen3-vl-8b,qwen3-vl-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,test,test,test,pooled,0.5,20260508,2,2,1542,1542,77,1612,True,passed,,,0.9764267990074442,0.5,0.0,0.0,0.0,0.9657259412826857,0.5983253469338009,0.6074126586257586,0.6578947368421053,0.09783989834815757,0.5,1612.0
support_candidate,qwen3-vl-8b,qwen3-vl-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,test,test,test,pooled,0.5,20260508,4,4,1542,1542,77,1612,True,passed,,,0.9764267990074442,0.5,0.0,0.0,0.0,0.9657259412826857,0.5983253469338009,0.6074126586257586,0.6578947368421053,0.09783989834815757,0.5,1612.0
