row_type,model_alias,model_name,objective,dataset_family,readout,support_family,split,eval_split,metric_split,eval_scope,negative_budget_ratio,negative_budget_seed,k,K,num_bank_correct,bank_size,valid_bank_correct_cap,num_eval,all_k_evaluated,metric_status,failure_reason,skipped_reason,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,pr_auc,average_precision,tpr_at_1pct_fpr,fpr_at_95pct_tpr,threshold,num_samples
support_candidate,gemma-3-4b-it,gemma-3-4b-it,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,test,test,test,pooled,0.5,20260506,1,1,1438,1438,71,1603,True,passed,,,0.9064254522769807,0.5,0.0,0.0,0.0,0.9311264051387933,0.6336209705396364,0.6364339287940767,0.36,0.34480385409497594,0.5,1603.0
support_candidate,gemma-3-4b-it,gemma-3-4b-it,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,cal,cal,cal,pooled,0.5,20260507,1,1,1438,1438,71,804,True,passed,,,0.9079601990049752,0.5,0.0,0.0,0.0,0.9481118104405776,0.6991800871553419,0.702825857025129,0.3783783783783784,0.2232876712328767,0.5,804.0
support_candidate,gemma-3-4b-it,gemma-3-4b-it,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,test,test,test,pooled,0.5,20260507,1,1,1438,1438,71,1603,True,passed,,,0.9064254522769807,0.5,0.0,0.0,0.0,0.9286258316127552,0.6026776164934454,0.604673271426919,0.21333333333333335,0.16792842395044735,0.5,1603.0
support_candidate,gemma-3-4b-it,gemma-3-4b-it,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,cal,cal,cal,pooled,0.5,20260508,1,1,1438,1438,71,804,True,passed,,,0.9079601990049752,0.5,0.0,0.0,0.0,0.9610699740836728,0.7965843003884644,0.7981401991619543,0.5540540540540541,0.1726027397260274,0.5,804.0
support_candidate,gemma-3-4b-it,gemma-3-4b-it,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,test,test,test,pooled,0.5,20260508,1,1,1438,1438,71,1603,True,passed,,,0.9070492825951342,0.5033333333333333,1.0,0.006666666666666667,0.013245033112582781,0.945726083964212,0.5940865923262071,0.5975461708932558,0.23333333333333334,0.1858224363386098,0.5,1603.0
support_candidate,molmo-7b-d-0924,molmo-7b-d-0924,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,cal,cal,cal,pooled,0.5,20260506,1,1,1513,1513,75,807,True,passed,,,0.952912019826518,0.5,0.0,0.0,0.0,0.9529464102388612,0.4810900442904024,0.49881015216627284,0.15789473684210525,0.11443433029908973,0.5,807.0
support_candidate,molmo-7b-d-0924,molmo-7b-d-0924,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,test,test,test,pooled,0.5,20260506,1,1,1513,1513,75,1599,True,passed,,,0.9549718574108818,0.5,0.0,0.0,0.0,0.9242978243469403,0.4053676560526853,0.4119778254158653,0.2916666666666667,0.366732154551408,0.5,1599.0
support_candidate,molmo-7b-d-0924,molmo-7b-d-0924,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,cal,cal,cal,pooled,0.5,20260507,1,1,1513,1513,75,807,True,passed,,,0.952912019826518,0.5,0.0,0.0,0.0,0.8271849976045444,0.11837796244678239,0.12443322730071567,0.0,0.3836150845253576,0.5,807.0
support_candidate,molmo-7b-d-0924,molmo-7b-d-0924,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,test,test,test,pooled,0.5,20260507,1,1,1513,1513,75,1599,True,passed,,,0.9549718574108818,0.5,0.0,0.0,0.0,0.8137506366877683,0.10508452291686535,0.1079670024338513,0.0,0.366732154551408,0.5,1599.0
support_candidate,molmo-7b-d-0924,molmo-7b-d-0924,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,cal,cal,cal,pooled,0.5,20260508,1,1,1513,1513,75,807,True,passed,,,0.952912019826518,0.5,0.0,0.0,0.0,0.9104099650947916,0.42404228604362076,0.4371427946964553,0.10526315789473684,0.41612483745123535,0.5,807.0
