model_alias,model_name,dataset_family,encoder_family,objective,readout,support_family,eval_split,metric_split,eval_scope,negative_budget_ratio,negative_budget_seed,selected_k,selected_K,metric_status,failure_reason,pr_auc,pr_auc_ci_low,pr_auc_ci_high,roc_auc,roc_auc_ci_low,roc_auc_ci_high,average_precision,tpr_at_1pct_fpr,fpr_at_95pct_tpr,num_test,num_test_correct,num_test_hard_hallucination,num_bank_correct,training_dataset_family,num_encoder_train_correct,num_encoder_train_hard_hallucination_available,num_encoder_train_hard_hallucination_used,num_encoder_train,num_encoder_train_hallucination,num_excluded_false_negative,num_excluded_parsed_none
minicpm-v-2_6,minicpm-v-2_6,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260508,,,passed,,0.1616353851525272,0.003921789906916618,0.37243863773937563,0.5394371006292376,0.38626032147626077,0.6943109715847222,0.1624475434176172,0.15384615384615385,0.7882054533925175,1590,1577,13,1582,repope,3776,80,40,3816,40,210,0
minicpm-v-2_6,minicpm-v-2_6,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260508,8,,passed,,0.08175771197127277,0.009748955495088498,0.33496508711575945,0.813570069752695,0.7521162491307305,0.8731526096249644,0.10900098857176369,0.15384615384615385,0.34115409004438807,1590,1577,13,1582,repope,3776,80,40,3816,40,210,0
minicpm-v-2_6,minicpm-v-2_6,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260508,1,1,passed,,0.181197107358839,0.012736964010028159,0.39376942568326745,0.776254816838203,0.605798878724483,0.9270423006503272,0.18426442108037377,0.15384615384615385,0.9613189600507293,1590,1577,13,1582,repope,3776,80,40,3816,40,210,0
gemma-3-12b-it,gemma-3-12b-it,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260506,,,passed,,0.6323779692510102,0.5671896421965328,0.7027359940082649,0.9236526783286504,0.9035855147914729,0.9425167252040743,0.5931381729326098,0.0,0.43728813559322033,1662,1475,187,1543,repope,3553,425,212,3765,212,138,0
gemma-3-12b-it,gemma-3-12b-it,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260506,32,,passed,,0.5152901100528904,0.4454308269084106,0.5913136979681171,0.9103562041149279,0.894940519921563,0.9243025954875439,0.5180002626012833,0.10160427807486631,0.2311864406779661,1662,1475,187,1543,repope,3553,425,212,3765,212,138,0
gemma-3-12b-it,gemma-3-12b-it,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,mixture_vmf,test,test,pooled,0.5,20260506,8,8,passed,,0.6255300069475409,0.5536586312592633,0.704153670473896,0.9396211365902294,0.9237538191925947,0.9551929343761005,0.6281481530129878,0.10160427807486631,0.27322033898305087,1662,1475,187,1543,repope,3553,425,212,3765,212,138,0
gemma-3-12b-it,gemma-3-12b-it,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260507,,,passed,,0.6661844957227924,0.6052857192362568,0.7242603337436645,0.9485271458352216,0.9367291848020245,0.9596745465115976,0.6138356786972331,0.0,0.1369491525423729,1662,1475,187,1543,repope,3553,425,212,3765,212,138,0
gemma-3-12b-it,gemma-3-12b-it,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260507,32,,passed,,0.5265741087376103,0.45672764474164657,0.595984263665167,0.9209861325115563,0.9064131918095671,0.9349556741885787,0.5289953753975668,0.12834224598930483,0.2305084745762712,1662,1475,187,1543,repope,3553,425,212,3765,212,138,0
gemma-3-12b-it,gemma-3-12b-it,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,mixture_vmf,test,test,pooled,0.5,20260507,2,2,passed,,0.6168023282371806,0.5401780736934391,0.6844166186154584,0.9238212634822804,0.9002664527601436,0.9458514821866698,0.619100183579044,0.12834224598930483,0.3694915254237288,1662,1475,187,1543,repope,3553,425,212,3765,212,138,0
gemma-3-12b-it,gemma-3-12b-it,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260508,,,passed,,0.6506715577028838,0.581553430798713,0.7135624818200326,0.9234840931750204,0.904246713237125,0.9428017218716368,0.6064055040646736,0.0,0.4189830508474576,1662,1475,187,1543,repope,3553,425,212,3765,212,138,0
