model,benchmark,protocol,bank_scope,variant,report_path,random_state,accuracy,precision,recall,f1,roc_auc,pr_auc,tpr_at_fpr_0.01,false_positive_rate
LLaVA-OneVision-7B,RePOPE,image_grouped,object,raw_curve_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-llava-onevision-7b-repope,19,0.9633333333333334,0.0,0.0,0.0,0.8054010695187166,0.1055009861083133,0.0454545454545454,0.0
LLaVA-OneVision-7B,RePOPE,image_grouped,object,raw_curve_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-llava-onevision-7b-repope,23,0.9633333333333334,0.0,0.0,0.0,0.7976124567474049,0.0987116856227397,0.0363636363636363,0.0
LLaVA-OneVision-7B,RePOPE,image_grouped,object,raw_curve_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-llava-onevision-7b-repope,29,0.9633333333333334,0.0,0.0,0.0,0.8025731362063542,0.1019994275210934,0.0545454545454545,0.0
LLaVA-OneVision-7B,RePOPE,image_grouped,object,raw_plus_calibrated_simple,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-llava-onevision-7b-repope,13,0.9633333333333334,0.0,0.0,0.0,0.7963007234979554,0.0981521146640937,0.0363636363636363,0.0
LLaVA-OneVision-7B,RePOPE,image_grouped,object,raw_plus_calibrated_simple,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-llava-onevision-7b-repope,17,0.9633333333333334,0.0,0.0,0.0,0.8078200692041523,0.1088040145722935,0.0636363636363636,0.0
LLaVA-OneVision-7B,RePOPE,image_grouped,object,raw_plus_calibrated_simple,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-llava-onevision-7b-repope,19,0.9633333333333334,0.0,0.0,0.0,0.8091380937401699,0.1140483683256503,0.0454545454545454,0.0
LLaVA-OneVision-7B,RePOPE,image_grouped,object,raw_plus_calibrated_simple,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-llava-onevision-7b-repope,23,0.9633333333333334,0.0,0.0,0.0,0.8025605536332179,0.1030002186293774,0.0272727272727272,0.0
LLaVA-OneVision-7B,RePOPE,image_grouped,object,raw_plus_calibrated_simple,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-llava-onevision-7b-repope,29,0.9633333333333334,0.0,0.0,0.0,0.8092607738282479,0.1121556092520167,0.0636363636363636,0.0
LLaVA-OneVision-7B,RePOPE,image_grouped,object,raw_plus_calibrated_full_curve,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-llava-onevision-7b-repope,13,0.9633333333333334,0.0,0.0,0.0,0.8381503617489777,0.1331145112736814,0.0181818181818181,0.0
LLaVA-OneVision-7B,RePOPE,image_grouped,object,raw_plus_calibrated_full_curve,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-llava-onevision-7b-repope,17,0.9633333333333334,0.0,0.0,0.0,0.8459326832337213,0.1486752005754396,0.0636363636363636,0.0
LLaVA-OneVision-7B,RePOPE,image_grouped,object,raw_plus_calibrated_full_curve,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-llava-onevision-7b-repope,19,0.9633333333333334,0.0,0.0,0.0,0.8501289713746462,0.1621753855458432,0.0909090909090909,0.0
LLaVA-OneVision-7B,RePOPE,image_grouped,object,raw_plus_calibrated_full_curve,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-llava-onevision-7b-repope,23,0.9633333333333334,0.0,0.0,0.0,0.8408367411135578,0.1516840814207375,0.0909090909090909,0.0
LLaVA-OneVision-7B,RePOPE,image_grouped,object,raw_plus_calibrated_full_curve,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-llava-onevision-7b-repope,29,0.9633333333333334,0.0,0.0,0.0,0.8463636363636363,0.1493742097662292,0.0818181818181818,0.0
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,full,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,13,0.929,0.625,0.0232558139534883,0.0448430493273542,0.8539417978372511,0.2959573817631546,0.0744186046511627,0.0010771992818671
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,full,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,17,0.9276666666666666,0.375,0.013953488372093,0.0269058295964125,0.8564953446620184,0.2887918424734765,0.0930232558139534,0.0017953321364452
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,full,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,19,0.928,0.4285714285714285,0.013953488372093,0.027027027027027,0.8574372677549998,0.2927497882852667,0.0837209302325581,0.0014362657091561
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,full,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,23,0.9283333333333332,0.5,0.0186046511627906,0.0358744394618834,0.858101958164586,0.3022972868268656,0.1023255813953488,0.0014362657091561
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,full,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,29,0.9293333333333332,0.8,0.0186046511627906,0.0363636363636363,0.8568794622353972,0.3018398344423175,0.0930232558139534,0.000359066427289
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,drift_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,13,0.9283333333333332,0.0,0.0,0.0,0.8148954114650745,0.2235327316850326,0.0604651162790697,0.0
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,drift_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,17,0.9283333333333332,0.0,0.0,0.0,0.8204383950565738,0.2335693868133841,0.0651162790697674,0.0
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,drift_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,19,0.9283333333333332,0.0,0.0,0.0,0.8185178071896789,0.2218233279818058,0.0697674418604651,0.0
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,drift_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,23,0.9283333333333332,0.0,0.0,0.0,0.8179115694543025,0.2285411132875412,0.0697674418604651,0.0
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,drift_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,29,0.9283333333333332,0.0,0.0,0.0,0.81581896371759,0.2304953281295498,0.0651162790697674,0.0
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,no_manifold,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,13,0.928,0.0,0.0,0.0,0.7527435180159493,0.1687925163137232,0.0232558139534883,0.000359066427289
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,no_manifold,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,17,0.9276666666666666,0.0,0.0,0.0,0.7679211723936369,0.1823166963930634,0.0186046511627906,0.000718132854578
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,no_manifold,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,19,0.9283333333333332,0.0,0.0,0.0,0.7741772786104965,0.1867749516840387,0.0232558139534883,0.0
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,no_manifold,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,23,0.9283333333333332,0.0,0.0,0.0,0.7660072648323661,0.181522135775139,0.041860465116279,0.0
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,no_manifold,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,29,0.9283333333333332,0.0,0.0,0.0,0.7638612166506619,0.1763072991481901,0.0232558139534883,0.0
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,linear_probe,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,13,0.912,0.3911111111111111,0.4093023255813953,0.4,0.8297691119368712,0.3264883349277112,0.1488372093023255,0.0491921005385996
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,linear_probe,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,17,0.912,0.3939393939393939,0.4232558139534884,0.4080717488789238,0.8250177445618136,0.3296760399499223,0.1302325581395348,0.0502692998204667
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,linear_probe,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,19,0.908,0.3668122270742358,0.3906976744186046,0.3783783783783784,0.833576886142541,0.3465388019247305,0.1674418604651162,0.052064631956912
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,linear_probe,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,23,0.9103333333333332,0.3783783783783784,0.3906976744186046,0.3844393592677345,0.8287152937246879,0.3210831612571394,0.1302325581395348,0.0495511669658886
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,linear_probe,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,29,0.9143333333333332,0.3990384615384615,0.386046511627907,0.392434988179669,0.8266076573003216,0.3376418931484001,0.1441860465116279,0.044883303411131
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,output_p_yes,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,13,0.9283333333333332,0.0,0.0,0.0,0.5161454636549623,0.0667055344362855,0.0,0.0
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,output_p_yes,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,17,0.9283333333333332,0.0,0.0,0.0,0.4988301114776,0.0653918437198307,0.0,0.0
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,output_p_yes,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,19,0.9283333333333332,0.0,0.0,0.0,0.5403565613126802,0.0703597056364454,0.0,0.0
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,output_p_yes,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,23,0.9283333333333332,0.0,0.0,0.0,0.4881098910275144,0.0643283894461317,0.0,0.0
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,output_p_yes,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,29,0.9283333333333332,0.0,0.0,0.0,0.497754582272139,0.0651782310342156,0.0,0.0
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,output_logit_margin,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,13,0.9283333333333332,0.0,0.0,0.0,0.5604609410880548,0.0734567506678153,0.0,0.0
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,output_logit_margin,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,17,0.9283333333333332,0.0,0.0,0.0,0.5633468331176151,0.0742223078559425,0.0,0.0
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,output_logit_margin,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,19,0.9283333333333332,0.0,0.0,0.0,0.5725623147258988,0.0763888441620983,0.0,0.0
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,output_logit_margin,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,23,0.9283333333333332,0.0,0.0,0.0,0.5534432800300614,0.0719534864796138,0.0,0.0
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,output_logit_margin,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,29,0.9283333333333332,0.0,0.0,0.0,0.5627472756878629,0.0740809926879706,0.0,0.0
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,output_chosen_answer_confidence,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,13,0.9283333333333332,0.0,0.0,0.0,0.6659262661266753,0.1095558377126496,0.0093023255813953,0.0
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,output_chosen_answer_confidence,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,17,0.9283333333333332,0.0,0.0,0.0,0.6667145421903052,0.109001197263969,0.0046511627906976,0.0
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,output_chosen_answer_confidence,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,19,0.9283333333333332,0.0,0.0,0.0,0.6674410254269132,0.1104753996531073,0.0,0.0
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,output_chosen_answer_confidence,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,23,0.9283333333333332,0.0,0.0,0.0,0.66416433551835,0.1090412151444816,0.0046511627906976,0.0
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,output_chosen_answer_confidence,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,29,0.9283333333333332,0.0,0.0,0.0,0.6669316521230846,0.1095988649785627,0.0046511627906976,0.0
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,raw_curve_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,13,0.9283333333333332,0.0,0.0,0.0,0.817013068347877,0.2259074097336795,0.0604651162790697,0.0
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,raw_curve_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,17,0.9283333333333332,0.0,0.0,0.0,0.8219514842804059,0.2402922363413637,0.0651162790697674,0.0
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,raw_curve_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,19,0.9283333333333332,0.0,0.0,0.0,0.8198304872447915,0.2291061158158477,0.0790697674418604,0.0
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,raw_curve_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,23,0.9283333333333332,0.0,0.0,0.0,0.8207056072815333,0.2318832422849661,0.0697674418604651,0.0
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,raw_curve_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,29,0.9283333333333332,0.0,0.0,0.0,0.8178648073149345,0.2336658579861456,0.0651162790697674,0.0
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,raw_plus_calibrated_simple,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,13,0.928,0.3333333333333333,0.0046511627906976,0.0091743119266055,0.8442369838420106,0.284965683173251,0.1023255813953488,0.000718132854578
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,raw_plus_calibrated_simple,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,17,0.9286666666666666,1.0,0.0046511627906976,0.0092592592592592,0.8473049141998248,0.2914301253305251,0.1116279069767441,0.0
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,raw_plus_calibrated_simple,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,19,0.928,0.0,0.0,0.0,0.8469742390714375,0.2812188305254983,0.1023255813953488,0.000359066427289
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,raw_plus_calibrated_simple,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,23,0.9286666666666666,0.6666666666666666,0.0093023255813953,0.018348623853211,0.8475621059663478,0.2914224634369327,0.0976744186046511,0.000359066427289
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,raw_plus_calibrated_simple,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,29,0.9286666666666666,1.0,0.0046511627906976,0.0092592592592592,0.846010604985178,0.2811916093045632,0.1023255813953488,0.0
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,raw_plus_calibrated_full_curve,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,13,0.929,0.625,0.0232558139534883,0.0448430493273542,0.8539417978372511,0.2959573817631546,0.0744186046511627,0.0010771992818671
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,raw_plus_calibrated_full_curve,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,17,0.9276666666666666,0.375,0.013953488372093,0.0269058295964125,0.8564953446620184,0.2887918424734765,0.0930232558139534,0.0017953321364452
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,raw_plus_calibrated_full_curve,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,19,0.928,0.4285714285714285,0.013953488372093,0.027027027027027,0.8574372677549998,0.2927497882852667,0.0837209302325581,0.0014362657091561
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,raw_plus_calibrated_full_curve,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,23,0.9283333333333332,0.5,0.0186046511627906,0.0358744394618834,0.858101958164586,0.3022972868268656,0.1023255813953488,0.0014362657091561
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,raw_plus_calibrated_full_curve,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,29,0.9293333333333332,0.8,0.0186046511627906,0.0363636363636363,0.8568794622353972,0.3018398344423175,0.0930232558139534,0.000359066427289
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,raw_plus_calibrated_haar,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,13,0.9293333333333332,0.6666666666666666,0.027906976744186,0.0535714285714285,0.8355692872948937,0.2520309061906148,0.0930232558139534,0.0010771992818671
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,raw_plus_calibrated_haar,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,17,0.9276666666666666,0.4,0.0186046511627906,0.0355555555555555,0.8403991482610329,0.2632200104325712,0.1023255813953488,0.0021543985637342
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,raw_plus_calibrated_haar,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,19,0.9283333333333332,0.5,0.0186046511627906,0.0358744394618834,0.8393353095904139,0.251858703451507,0.0930232558139534,0.0014362657091561
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,raw_plus_calibrated_haar,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,23,0.929,0.6,0.027906976744186,0.0533333333333333,0.8404642812408668,0.2592244369041786,0.0930232558139534,0.0014362657091561
Molmo-7B-D-0924,POPE adversarial,image_grouped,object,raw_plus_calibrated_haar,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-adversarial,29,0.9283333333333332,0.5,0.0186046511627906,0.0358744394618834,0.8388159158281492,0.256544649073736,0.0790697674418604,0.0014362657091561
Molmo-7B-D-0924,DASH-B,image_grouped,object,full,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-dash-b,13,0.749813571961223,0.6597222222222222,0.3522867737948084,0.459307010475423,0.7987192931628099,0.5911187536088944,0.0506798516687268,0.0784837159636946
Molmo-7B-D-0924,DASH-B,image_grouped,object,full,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-dash-b,17,0.7479492915734527,0.6535796766743649,0.349814585908529,0.4557165861513688,0.7997098841978622,0.5989703898783898,0.0642768850432632,0.0800854244527496
Molmo-7B-D-0924,DASH-B,image_grouped,object,full,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-dash-b,19,0.7535421327367636,0.6697247706422018,0.3609394313967861,0.4690763052208835,0.7978811515142316,0.59188725027348,0.0519159456118665,0.0768820074746396
Molmo-7B-D-0924,DASH-B,image_grouped,object,full,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-dash-b,23,0.7516778523489933,0.662870159453303,0.3597033374536464,0.4663461538461538,0.8011855414626033,0.5959337365152485,0.0506798516687268,0.0790176187933796
Molmo-7B-D-0924,DASH-B,image_grouped,object,full,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-dash-b,29,0.7490678598061148,0.6581395348837209,0.349814585908529,0.45682001614205,0.7981576722628569,0.5853449114078686,0.042027194066749,0.0784837159636946
Molmo-7B-D-0924,DASH-B,image_grouped,object,drift_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-dash-b,13,0.7431021625652499,0.6415094339622641,0.3362175525339926,0.4412003244120032,0.7967427307710837,0.5611200316597597,0.0259579728059332,0.0811532301121196
Molmo-7B-D-0924,DASH-B,image_grouped,object,drift_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-dash-b,17,0.7419835943325876,0.6370023419203747,0.3362175525339926,0.4401294498381877,0.7972627745656348,0.5638682834811497,0.0247218788627935,0.0827549386011745
Molmo-7B-D-0924,DASH-B,image_grouped,object,drift_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-dash-b,19,0.7412378821774795,0.6352941176470588,0.3337453646477132,0.4376012965964344,0.7976151900304702,0.5670061039439197,0.0259579728059332,0.0827549386011745
Molmo-7B-D-0924,DASH-B,image_grouped,object,drift_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-dash-b,23,0.7397464578672632,0.6305882352941177,0.3312731767614338,0.4343598055105348,0.7980329409466512,0.564946239980005,0.0271940667490729,0.0838227442605445
Molmo-7B-D-0924,DASH-B,image_grouped,object,drift_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-dash-b,29,0.7431021625652499,0.6408450704225352,0.3374536464771323,0.4421052631578947,0.796552664003532,0.560338815556998,0.0210135970333745,0.0816871329418045
Molmo-7B-D-0924,DASH-B,image_grouped,object,no_manifold,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-dash-b,13,0.7803877703206562,0.6466666666666666,0.5995055624227441,0.622193713919179,0.8655409610382925,0.686066857726898,0.0976514215080346,0.1414842498665243
Molmo-7B-D-0924,DASH-B,image_grouped,object,no_manifold,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-dash-b,17,0.7826249067859806,0.6506666666666666,0.6032138442521632,0.6260423348300193,0.8664602770355128,0.6881201304039882,0.1001236093943139,0.1398825413774693
Molmo-7B-D-0924,DASH-B,image_grouped,object,no_manifold,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-dash-b,19,0.7766592095451156,0.6377952755905512,0.6007416563658838,0.6187141947803947,0.8652387020815611,0.6853964600510353,0.0951792336217552,0.1473571809930592
Molmo-7B-D-0924,DASH-B,image_grouped,object,no_manifold,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-dash-b,23,0.7766592095451156,0.6385224274406333,0.5982694684796045,0.6177409061901723,0.864162976973543,0.685957951582528,0.1087762669962917,0.1462893753336892
Molmo-7B-D-0924,DASH-B,image_grouped,object,no_manifold,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-dash-b,29,0.77889634601044,0.6421052631578947,0.6032138442521632,0.6220522625876355,0.8638389395330297,0.6833120939231149,0.1001236093943139,0.1452215696743192
Molmo-7B-D-0924,DASH-B,image_grouped,object,linear_probe,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-dash-b,13,0.9258016405667412,0.8473804100227791,0.9196538936959208,0.8820391227030231,0.977514045472154,0.9560961407933408,0.688504326328801,0.0715429791777896
Molmo-7B-D-0924,DASH-B,image_grouped,object,linear_probe,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-dash-b,17,0.9235645041014168,0.8424036281179138,0.9184177997527811,0.8787699586043761,0.9764492096060272,0.9543693854515506,0.688504326328801,0.0742124933262146
Molmo-7B-D-0924,DASH-B,image_grouped,object,linear_probe,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-dash-b,19,0.91834451901566,0.8314606741573034,0.9147095179233622,0.8711006474396704,0.9748613601521062,0.9516673889574888,0.695920889987639,0.0800854244527496
Molmo-7B-D-0924,DASH-B,image_grouped,object,linear_probe,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-dash-b,23,0.918717375093214,0.8377142857142857,0.9060568603213844,0.8705463182897862,0.9737229394089584,0.9500388640873404,0.7132262051915945,0.0758142018152696
Molmo-7B-D-0924,DASH-B,image_grouped,object,linear_probe,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-dash-b,29,0.9269202087994034,0.8486916951080774,0.9221260815822002,0.8838862559241706,0.9757856258047314,0.9552060792859036,0.7058096415327565,0.0710090763481046
Molmo-7B-D-0924,DASH-B,image_grouped,object,output_p_yes,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-dash-b,13,0.6983594332587622,0.0,0.0,0.0,0.6169745462320912,0.3288693184976652,0.0,0.0
Molmo-7B-D-0924,DASH-B,image_grouped,object,output_p_yes,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-dash-b,17,0.6983594332587622,0.0,0.0,0.0,0.6157998280159734,0.3284587667585861,0.0,0.0
Molmo-7B-D-0924,DASH-B,image_grouped,object,output_p_yes,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-dash-b,19,0.6983594332587622,0.0,0.0,0.0,0.6163482498348465,0.3287932955901899,0.0,0.0
Molmo-7B-D-0924,DASH-B,image_grouped,object,output_p_yes,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-dash-b,23,0.6983594332587622,0.0,0.0,0.0,0.6158348055808354,0.3280295195693565,0.0,0.0
