model_alias,model_name,dataset_family,encoder_family,objective,readout,eval_split,metric_split,eval_scope,negative_budget_ratio,negative_budget_seed,selected_k,budget_status,budget_skip_reason,metric_status,failure_reason,pr_auc,pr_auc_ci_low,pr_auc_ci_high,roc_auc,roc_auc_ci_low,roc_auc_ci_high,average_precision,tpr_at_1pct_fpr,fpr_at_95pct_tpr,num_test,num_test_correct,num_test_hard_hallucination,num_bank_correct,num_encoder_train_correct,num_encoder_train_hard_hallucination_available,num_encoder_train_hard_hallucination_used,num_encoder_train,num_encoder_train_hallucination,num_excluded_false_negative,num_excluded_parsed_none
minicpm-v-2_6,minicpm-v-2_6,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,0.25,20260506,,evaluated,,passed,,0.24159689525172937,0.08292367655379729,0.417240361766089,0.9032641655270824,0.8483662410873194,0.9531066122095444,0.2545196202890036,0.13636363636363635,0.355134074558535,1551,1529,22,1529,3776,80,20,3796,20,89,0
minicpm-v-2_6,minicpm-v-2_6,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,0.25,20260507,,evaluated,,passed,,0.2998671436770226,0.1240329098756703,0.49587914917528336,0.9181580355550271,0.8499037078127791,0.974683081410019,0.3280139330641095,0.36363636363636365,0.4381948986265533,1551,1529,22,1529,3776,80,20,3796,20,89,0
minicpm-v-2_6,minicpm-v-2_6,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,0.25,20260508,,evaluated,,passed,,0.31967829672261305,0.12140766152802272,0.5201267768011277,0.885635293418158,0.7771907774508916,0.9728987807838135,0.33355901698243806,0.3181818181818182,0.671680837148463,1551,1529,22,1529,3776,80,20,3796,20,89,0
minicpm-v-2_6,minicpm-v-2_6,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,0.1,20260506,,skipped,ratio 0.1 would leave fewer than 20 hard negatives (8),skipped,ratio 0.1 would leave fewer than 20 hard negatives (8),nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,3776,80,0,3776,0,0,0
minicpm-v-2_6,minicpm-v-2_6,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,0.1,20260507,,skipped,ratio 0.1 would leave fewer than 20 hard negatives (8),skipped,ratio 0.1 would leave fewer than 20 hard negatives (8),nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,3776,80,0,3776,0,0,0
minicpm-v-2_6,minicpm-v-2_6,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,0.1,20260508,,skipped,ratio 0.1 would leave fewer than 20 hard negatives (8),skipped,ratio 0.1 would leave fewer than 20 hard negatives (8),nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,3776,80,0,3776,0,0,0
gemma-3-12b-it,gemma-3-12b-it,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,1.0,20260506,,evaluated,,passed,,0.5874996847356525,0.5169965263353009,0.6545518860945234,0.9086805555555555,0.8894151617264234,0.9274452372622807,0.5891193845102285,0.2529411764705882,0.31875,1610,1440,170,1443,3553,425,425,3978,425,30,0
gemma-3-12b-it,gemma-3-12b-it,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,1.0,20260507,,evaluated,,passed,,0.7494176589533793,0.6795440089793416,0.806255431371898,0.9567075163398693,0.940524769337255,0.9709850428148903,0.7506712071153447,0.4,0.12013888888888889,1610,1440,170,1443,3553,425,425,3978,425,30,0
gemma-3-12b-it,gemma-3-12b-it,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,1.0,20260508,,evaluated,,passed,,0.7413117670932449,0.6716168159770511,0.8028464855126802,0.9592442810457515,0.9449852388737375,0.9712791081109421,0.7428597208944019,0.3411764705882353,0.11875,1610,1440,170,1443,3553,425,425,3978,425,30,0
gemma-3-12b-it,gemma-3-12b-it,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,0.5,20260506,,evaluated,,passed,,0.736456434544031,0.671033649290995,0.803653167546494,0.9553390522875816,0.9363261769561383,0.971150005884342,0.7381104873522903,0.29411764705882354,0.12083333333333333,1610,1440,170,1443,3553,425,212,3765,212,30,0
gemma-3-12b-it,gemma-3-12b-it,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,0.5,20260507,,evaluated,,passed,,0.6791266445807348,0.5993297170499332,0.7468680113825072,0.9371609477124183,0.9141481985654336,0.959059683549523,0.6811945786554681,0.21764705882352942,0.125,1610,1440,170,1443,3553,425,212,3765,212,30,0
gemma-3-12b-it,gemma-3-12b-it,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,0.5,20260508,,evaluated,,passed,,0.7481414622191944,0.688082935065205,0.8041764796286092,0.9600898692810458,0.945614116592117,0.9727165210195864,0.7494077528006593,0.3235294117647059,0.10347222222222222,1610,1440,170,1443,3553,425,212,3765,212,30,0
gemma-3-12b-it,gemma-3-12b-it,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,0.25,20260506,,evaluated,,passed,,0.719678471580826,0.6487265458331555,0.7852538492162712,0.9517769607843136,0.9352786627682417,0.9648513175842757,0.7210981336603589,0.2411764705882353,0.16180555555555556,1610,1440,170,1443,3553,425,106,3659,106,30,0
gemma-3-12b-it,gemma-3-12b-it,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,0.25,20260507,,evaluated,,passed,,0.6795825657915813,0.6042836147778268,0.7426476541365375,0.9148692810457517,0.8867616348190289,0.9415764272647692,0.6809645541056837,0.25882352941176473,0.6645833333333333,1610,1440,170,1443,3553,425,106,3659,106,30,0
gemma-3-12b-it,gemma-3-12b-it,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,0.25,20260508,,evaluated,,passed,,0.7231255353461752,0.650344483466092,0.7838549804891994,0.9539419934640523,0.9346646278714615,0.9707955223194294,0.7247660839538171,0.3235294117647059,0.08680555555555555,1610,1440,170,1443,3553,425,106,3659,106,30,0
gemma-3-12b-it,gemma-3-12b-it,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,0.1,20260506,,evaluated,,passed,,0.6295725962345339,0.552065133709294,0.702082566527801,0.9218872549019608,0.8967641181772358,0.9467641448812797,0.6319680332610785,0.23529411764705882,0.4527777777777778,1610,1440,170,1443,3553,425,42,3595,42,30,0
gemma-3-12b-it,gemma-3-12b-it,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,0.1,20260507,,evaluated,,passed,,0.700648581892762,0.6272034712221964,0.7636995972572826,0.9483537581699346,0.9333196152032018,0.9619895007225095,0.7021930099971081,0.31176470588235294,0.22291666666666668,1610,1440,170,1443,3553,425,42,3595,42,30,0
gemma-3-12b-it,gemma-3-12b-it,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,0.1,20260508,,evaluated,,passed,,0.6376879142834347,0.564170986252569,0.7036585340076915,0.9282843137254901,0.9062834909655884,0.94835346305983,0.6396290627100433,0.14705882352941177,0.37430555555555556,1610,1440,170,1443,3553,425,42,3595,42,30,0
gemma-4-12b-it,gemma-4-12b-it,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,1.0,20260506,,evaluated,,passed,,0.20029172453041152,0.11348257642279472,0.31759340139336145,0.9359887737478411,0.8901976771075907,0.9690470572870032,0.2382916092928363,0.16666666666666666,0.22107081174438686,1182,1158,24,1138,2926,64,64,2990,64,44,414
