model_alias,model_name,dataset_family,encoder_family,objective,readout,eval_split,metric_split,eval_scope,negative_budget_ratio,negative_budget_seed,selected_k,budget_status,budget_skip_reason,metric_status,failure_reason,pr_auc,pr_auc_ci_low,pr_auc_ci_high,roc_auc,roc_auc_ci_low,roc_auc_ci_high,average_precision,tpr_at_1pct_fpr,fpr_at_95pct_tpr,num_test,num_test_correct,num_test_hard_hallucination,num_bank_correct,num_encoder_train_correct,num_encoder_train_hard_hallucination_available,num_encoder_train_hard_hallucination_used,num_encoder_train,num_encoder_train_hallucination,num_excluded_false_negative,num_excluded_parsed_none
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,0.25,20260508,,evaluated,,passed,,0.6746043283744102,0.6037725074697982,0.7367258571028837,0.6551503791428814,0.5963742648344823,0.7054268063701531,0.6757155391256142,0.12886597938144329,0.9090909090909091,436,242,194,326,3833,138,34,3867,34,7,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.1,20260506,,skipped,ratio 0.1 would leave fewer than 20 hard negatives (13),skipped,ratio 0.1 would leave fewer than 20 hard negatives (13),nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,3833,138,0,3833,0,0,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,test,test,pooled,0.1,20260506,,skipped,ratio 0.1 would leave fewer than 20 hard negatives (13),skipped,ratio 0.1 would leave fewer than 20 hard negatives (13),nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,3833,138,0,3833,0,0,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,0.1,20260506,,skipped,ratio 0.1 would leave fewer than 20 hard negatives (13),skipped,ratio 0.1 would leave fewer than 20 hard negatives (13),nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,3833,138,0,3833,0,0,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.1,20260507,,skipped,ratio 0.1 would leave fewer than 20 hard negatives (13),skipped,ratio 0.1 would leave fewer than 20 hard negatives (13),nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,3833,138,0,3833,0,0,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,test,test,pooled,0.1,20260507,,skipped,ratio 0.1 would leave fewer than 20 hard negatives (13),skipped,ratio 0.1 would leave fewer than 20 hard negatives (13),nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,3833,138,0,3833,0,0,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,0.1,20260507,,skipped,ratio 0.1 would leave fewer than 20 hard negatives (13),skipped,ratio 0.1 would leave fewer than 20 hard negatives (13),nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,3833,138,0,3833,0,0,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.1,20260508,,skipped,ratio 0.1 would leave fewer than 20 hard negatives (13),skipped,ratio 0.1 would leave fewer than 20 hard negatives (13),nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,3833,138,0,3833,0,0,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,test,test,pooled,0.1,20260508,,skipped,ratio 0.1 would leave fewer than 20 hard negatives (13),skipped,ratio 0.1 would leave fewer than 20 hard negatives (13),nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,3833,138,0,3833,0,0,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,0.1,20260508,,skipped,ratio 0.1 would leave fewer than 20 hard negatives (13),skipped,ratio 0.1 would leave fewer than 20 hard negatives (13),nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,3833,138,0,3833,0,0,0
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,test,test,pooled,1.0,20260506,,evaluated,,passed,,0.8533793369371829,0.7905174161408078,0.9105994038753935,0.9479045092838196,0.9275653427277468,0.9667757570770242,0.8542511148023973,0.2672413793103448,0.20615384615384616,441,325,116,381,3812,168,168,3980,168,2,0
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,1.0,20260506,32,evaluated,,passed,,0.7272122852718111,0.6404879830265862,0.7996091113785021,0.8730769230769232,0.8386489179112959,0.907313619642694,0.7287315867040087,0.19827586206896552,0.5538461538461539,441,325,116,381,3812,168,168,3980,168,2,0
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,1.0,20260506,,evaluated,,passed,,0.6271380923010564,0.5368828254307966,0.7040581541134276,0.843660477453581,0.8057759281781328,0.8777017589833328,0.6292825075999048,0.14655172413793102,0.5015384615384615,441,325,116,381,3812,168,168,3980,168,2,0
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,test,test,pooled,1.0,20260507,,evaluated,,passed,,0.8228673078245189,0.7588871395676805,0.8829997837020763,0.9319628647214854,0.9078467286304358,0.9533289968177878,0.8238155868593753,0.29310344827586204,0.2123076923076923,441,325,116,381,3812,168,168,3980,168,2,0
