epoch,loss,model_alias,objective,negative_budget_ratio,negative_budget_seed
7.0,12.688899000282793,phi-4-multimodal-instruct,proxy_anchor,1.0,20260506
8.0,11.502852121339512,phi-4-multimodal-instruct,proxy_anchor,1.0,20260506
9.0,10.853304313566152,phi-4-multimodal-instruct,proxy_anchor,1.0,20260506
10.0,9.911360761118374,phi-4-multimodal-instruct,proxy_anchor,1.0,20260506
11.0,10.859898542359364,phi-4-multimodal-instruct,proxy_anchor,1.0,20260506
12.0,10.236911356266477,phi-4-multimodal-instruct,proxy_anchor,1.0,20260506
13.0,8.639461425765663,phi-4-multimodal-instruct,proxy_anchor,1.0,20260506
14.0,7.687554799743278,phi-4-multimodal-instruct,proxy_anchor,1.0,20260506
15.0,8.740880088981497,phi-4-multimodal-instruct,proxy_anchor,1.0,20260506
16.0,7.335572459968045,phi-4-multimodal-instruct,proxy_anchor,1.0,20260506
17.0,9.790156749709755,phi-4-multimodal-instruct,proxy_anchor,1.0,20260506
18.0,9.208197979931933,phi-4-multimodal-instruct,proxy_anchor,1.0,20260506
19.0,6.016127860826175,phi-4-multimodal-instruct,proxy_anchor,1.0,20260506
20.0,15.870979264272002,phi-4-multimodal-instruct,proxy_anchor,1.0,20260506
1.0,13.419802345221328,phi-4-multimodal-instruct,proxy_anchor,1.0,20260507
2.0,12.594303363920842,phi-4-multimodal-instruct,proxy_anchor,1.0,20260507
3.0,12.072148304550591,phi-4-multimodal-instruct,proxy_anchor,1.0,20260507
4.0,11.555659236654686,phi-4-multimodal-instruct,proxy_anchor,1.0,20260507
5.0,10.931895239482252,phi-4-multimodal-instruct,proxy_anchor,1.0,20260507
6.0,11.182102135179965,phi-4-multimodal-instruct,proxy_anchor,1.0,20260507
7.0,10.169344290284263,phi-4-multimodal-instruct,proxy_anchor,1.0,20260507
8.0,12.817783151145367,phi-4-multimodal-instruct,proxy_anchor,1.0,20260507
9.0,10.550209784288572,phi-4-multimodal-instruct,proxy_anchor,1.0,20260507
10.0,10.962724928227582,phi-4-multimodal-instruct,proxy_anchor,1.0,20260507
11.0,9.480279815330935,phi-4-multimodal-instruct,proxy_anchor,1.0,20260507
12.0,10.126497946671982,phi-4-multimodal-instruct,proxy_anchor,1.0,20260507
13.0,9.888037430253775,phi-4-multimodal-instruct,proxy_anchor,1.0,20260507
14.0,7.784503340599364,phi-4-multimodal-instruct,proxy_anchor,1.0,20260507
15.0,10.485495116299093,phi-4-multimodal-instruct,proxy_anchor,1.0,20260507
16.0,8.05890876401798,phi-4-multimodal-instruct,proxy_anchor,1.0,20260507
17.0,10.83912099832412,phi-4-multimodal-instruct,proxy_anchor,1.0,20260507
18.0,8.290830819672534,phi-4-multimodal-instruct,proxy_anchor,1.0,20260507
19.0,10.625440418781128,phi-4-multimodal-instruct,proxy_anchor,1.0,20260507
1.0,13.553288705258861,phi-4-multimodal-instruct,proxy_anchor,1.0,20260508
2.0,12.592360185773185,phi-4-multimodal-instruct,proxy_anchor,1.0,20260508
3.0,12.161803099424773,phi-4-multimodal-instruct,proxy_anchor,1.0,20260508
4.0,11.697981619128655,phi-4-multimodal-instruct,proxy_anchor,1.0,20260508
5.0,11.743552417384958,phi-4-multimodal-instruct,proxy_anchor,1.0,20260508
6.0,11.136538149022227,phi-4-multimodal-instruct,proxy_anchor,1.0,20260508
7.0,12.712664782452997,phi-4-multimodal-instruct,proxy_anchor,1.0,20260508
8.0,11.386169942090168,phi-4-multimodal-instruct,proxy_anchor,1.0,20260508
9.0,10.063740528153447,phi-4-multimodal-instruct,proxy_anchor,1.0,20260508
10.0,9.98802344913502,phi-4-multimodal-instruct,proxy_anchor,1.0,20260508
11.0,9.569249044034528,phi-4-multimodal-instruct,proxy_anchor,1.0,20260508
12.0,11.036662465096494,phi-4-multimodal-instruct,proxy_anchor,1.0,20260508
13.0,10.386356921678178,phi-4-multimodal-instruct,proxy_anchor,1.0,20260508
14.0,8.935237686285811,phi-4-multimodal-instruct,proxy_anchor,1.0,20260508
15.0,8.351777229659769,phi-4-multimodal-instruct,proxy_anchor,1.0,20260508
16.0,8.143927092936966,phi-4-multimodal-instruct,proxy_anchor,1.0,20260508
17.0,7.394736778017693,phi-4-multimodal-instruct,proxy_anchor,1.0,20260508
18.0,8.919970361399821,phi-4-multimodal-instruct,proxy_anchor,1.0,20260508
19.0,9.095640550716661,phi-4-multimodal-instruct,proxy_anchor,1.0,20260508
20.0,6.782254664720139,phi-4-multimodal-instruct,proxy_anchor,1.0,20260508
1.0,12.700034549544236,phi-4-multimodal-instruct,proxy_anchor,0.5,20260506
2.0,11.829427050519808,phi-4-multimodal-instruct,proxy_anchor,0.5,20260506
3.0,11.360955147896883,phi-4-multimodal-instruct,proxy_anchor,0.5,20260506
4.0,11.132265737552059,phi-4-multimodal-instruct,proxy_anchor,0.5,20260506
5.0,10.542202722411021,phi-4-multimodal-instruct,proxy_anchor,0.5,20260506
6.0,10.37528427065059,phi-4-multimodal-instruct,proxy_anchor,0.5,20260506
7.0,10.404426907006439,phi-4-multimodal-instruct,proxy_anchor,0.5,20260506
8.0,9.331689230459412,phi-4-multimodal-instruct,proxy_anchor,0.5,20260506
9.0,9.171091520445867,phi-4-multimodal-instruct,proxy_anchor,0.5,20260506
10.0,9.342584385121091,phi-4-multimodal-instruct,proxy_anchor,0.5,20260506
11.0,10.19095781894451,phi-4-multimodal-instruct,proxy_anchor,0.5,20260506
12.0,7.9574038715677355,phi-4-multimodal-instruct,proxy_anchor,0.5,20260506
13.0,14.335482467179652,phi-4-multimodal-instruct,proxy_anchor,0.5,20260506
14.0,10.29188558035319,phi-4-multimodal-instruct,proxy_anchor,0.5,20260506
15.0,7.429885230078134,phi-4-multimodal-instruct,proxy_anchor,0.5,20260506
16.0,14.59614733810165,phi-4-multimodal-instruct,proxy_anchor,0.5,20260506
17.0,11.261255517629294,phi-4-multimodal-instruct,proxy_anchor,0.5,20260506
18.0,9.614168590858466,phi-4-multimodal-instruct,proxy_anchor,0.5,20260506
19.0,7.7608472908046,phi-4-multimodal-instruct,proxy_anchor,0.5,20260506
20.0,8.75053556970442,phi-4-multimodal-instruct,proxy_anchor,0.5,20260506
1.0,12.857199221154548,phi-4-multimodal-instruct,proxy_anchor,0.5,20260507
2.0,11.885820079230813,phi-4-multimodal-instruct,proxy_anchor,0.5,20260507
3.0,11.563422278268568,phi-4-multimodal-instruct,proxy_anchor,0.5,20260507
4.0,11.499394144723325,phi-4-multimodal-instruct,proxy_anchor,0.5,20260507
5.0,12.463170206481198,phi-4-multimodal-instruct,proxy_anchor,0.5,20260507
6.0,11.067846989800302,phi-4-multimodal-instruct,proxy_anchor,0.5,20260507
7.0,10.867442773904418,phi-4-multimodal-instruct,proxy_anchor,0.5,20260507
8.0,10.284988641176732,phi-4-multimodal-instruct,proxy_anchor,0.5,20260507
9.0,9.952475231481467,phi-4-multimodal-instruct,proxy_anchor,0.5,20260507
10.0,8.777033597472952,phi-4-multimodal-instruct,proxy_anchor,0.5,20260507
11.0,7.6737338344183215,phi-4-multimodal-instruct,proxy_anchor,0.5,20260507
12.0,10.20324925686759,phi-4-multimodal-instruct,proxy_anchor,0.5,20260507
13.0,8.01299245088301,phi-4-multimodal-instruct,proxy_anchor,0.5,20260507
14.0,8.426175430553696,phi-4-multimodal-instruct,proxy_anchor,0.5,20260507
15.0,9.241967144017448,phi-4-multimodal-instruct,proxy_anchor,0.5,20260507
16.0,7.173089613550959,phi-4-multimodal-instruct,proxy_anchor,0.5,20260507
17.0,5.236612172535273,phi-4-multimodal-instruct,proxy_anchor,0.5,20260507
18.0,9.831401388714506,phi-4-multimodal-instruct,proxy_anchor,0.5,20260507
19.0,5.369066223662219,phi-4-multimodal-instruct,proxy_anchor,0.5,20260507
20.0,7.7756023308292,phi-4-multimodal-instruct,proxy_anchor,0.5,20260507
1.0,12.688402956432155,phi-4-multimodal-instruct,proxy_anchor,0.5,20260508
2.0,11.8788071268355,phi-4-multimodal-instruct,proxy_anchor,0.5,20260508
3.0,11.523150343341543,phi-4-multimodal-instruct,proxy_anchor,0.5,20260508
4.0,11.558785322857428,phi-4-multimodal-instruct,proxy_anchor,0.5,20260508
5.0,11.605063597069757,phi-4-multimodal-instruct,proxy_anchor,0.5,20260508
6.0,11.261290740367158,phi-4-multimodal-instruct,proxy_anchor,0.5,20260508
7.0,10.331152448986474,phi-4-multimodal-instruct,proxy_anchor,0.5,20260508
8.0,10.406785098988566,phi-4-multimodal-instruct,proxy_anchor,0.5,20260508
9.0,8.994876847830561,phi-4-multimodal-instruct,proxy_anchor,0.5,20260508
10.0,10.451343638815116,phi-4-multimodal-instruct,proxy_anchor,0.5,20260508
11.0,9.214417940539029,phi-4-multimodal-instruct,proxy_anchor,0.5,20260508
12.0,7.787628043531778,phi-4-multimodal-instruct,proxy_anchor,0.5,20260508
13.0,6.961333369534147,phi-4-multimodal-instruct,proxy_anchor,0.5,20260508
14.0,9.874588271539062,phi-4-multimodal-instruct,proxy_anchor,0.5,20260508
15.0,10.620541169064376,phi-4-multimodal-instruct,proxy_anchor,0.5,20260508
16.0,9.086093439117663,phi-4-multimodal-instruct,proxy_anchor,0.5,20260508
17.0,6.673275839573493,phi-4-multimodal-instruct,proxy_anchor,0.5,20260508
18.0,10.389256081844707,phi-4-multimodal-instruct,proxy_anchor,0.5,20260508
19.0,8.487870073580822,phi-4-multimodal-instruct,proxy_anchor,0.5,20260508
20.0,5.060459601032365,phi-4-multimodal-instruct,proxy_anchor,0.5,20260508
1.0,12.722319394413326,phi-4-multimodal-instruct,proxy_anchor,0.25,20260506
2.0,11.783219307091585,phi-4-multimodal-instruct,proxy_anchor,0.25,20260506
3.0,10.998225155403153,phi-4-multimodal-instruct,proxy_anchor,0.25,20260506
4.0,11.656323438996722,phi-4-multimodal-instruct,proxy_anchor,0.25,20260506
5.0,12.789407274525637,phi-4-multimodal-instruct,proxy_anchor,0.25,20260506
6.0,10.94184895229947,phi-4-multimodal-instruct,proxy_anchor,0.25,20260506
7.0,10.148034682952169,phi-4-multimodal-instruct,proxy_anchor,0.25,20260506
8.0,9.863553298253668,phi-4-multimodal-instruct,proxy_anchor,0.25,20260506
9.0,8.640828940491419,phi-4-multimodal-instruct,proxy_anchor,0.25,20260506
10.0,14.961664052019707,phi-4-multimodal-instruct,proxy_anchor,0.25,20260506
11.0,12.924935992862515,phi-4-multimodal-instruct,proxy_anchor,0.25,20260506
12.0,12.423842889741222,phi-4-multimodal-instruct,proxy_anchor,0.25,20260506
13.0,11.269225663187145,phi-4-multimodal-instruct,proxy_anchor,0.25,20260506
14.0,10.25008849125759,phi-4-multimodal-instruct,proxy_anchor,0.25,20260506
1.0,12.19219621225021,phi-4-multimodal-instruct,proxy_anchor,0.25,20260507
2.0,11.59620370885116,phi-4-multimodal-instruct,proxy_anchor,0.25,20260507
3.0,11.198415144740142,phi-4-multimodal-instruct,proxy_anchor,0.25,20260507
4.0,11.26847226250197,phi-4-multimodal-instruct,proxy_anchor,0.25,20260507
5.0,10.92156373771133,phi-4-multimodal-instruct,proxy_anchor,0.25,20260507
6.0,10.81385510843524,phi-4-multimodal-instruct,proxy_anchor,0.25,20260507
7.0,10.809311743248294,phi-4-multimodal-instruct,proxy_anchor,0.25,20260507
8.0,10.408925886619876,phi-4-multimodal-instruct,proxy_anchor,0.25,20260507
9.0,9.563942491122365,phi-4-multimodal-instruct,proxy_anchor,0.25,20260507
10.0,10.095236312558443,phi-4-multimodal-instruct,proxy_anchor,0.25,20260507
11.0,9.281744594533478,phi-4-multimodal-instruct,proxy_anchor,0.25,20260507
12.0,9.80663690951726,phi-4-multimodal-instruct,proxy_anchor,0.25,20260507
13.0,9.19937518498447,phi-4-multimodal-instruct,proxy_anchor,0.25,20260507
14.0,8.792150371899776,phi-4-multimodal-instruct,proxy_anchor,0.25,20260507
15.0,7.078136063431985,phi-4-multimodal-instruct,proxy_anchor,0.25,20260507
16.0,12.857508045852564,phi-4-multimodal-instruct,proxy_anchor,0.25,20260507
17.0,8.877530165791764,phi-4-multimodal-instruct,proxy_anchor,0.25,20260507
18.0,12.16194285253051,phi-4-multimodal-instruct,proxy_anchor,0.25,20260507
19.0,9.845985021813913,phi-4-multimodal-instruct,proxy_anchor,0.25,20260507
20.0,7.089610544233059,phi-4-multimodal-instruct,proxy_anchor,0.25,20260507
1.0,11.85566064709058,phi-4-multimodal-instruct,proxy_anchor,0.25,20260508
2.0,11.033059818729473,phi-4-multimodal-instruct,proxy_anchor,0.25,20260508
3.0,9.771853030866877,phi-4-multimodal-instruct,proxy_anchor,0.25,20260508
4.0,14.670371622543174,phi-4-multimodal-instruct,proxy_anchor,0.25,20260508
5.0,10.935025458123274,phi-4-multimodal-instruct,proxy_anchor,0.25,20260508
6.0,9.738920811128718,phi-4-multimodal-instruct,proxy_anchor,0.25,20260508
7.0,8.92202085345161,phi-4-multimodal-instruct,proxy_anchor,0.25,20260508
8.0,8.571243148447348,phi-4-multimodal-instruct,proxy_anchor,0.25,20260508
9.0,7.855071938468139,phi-4-multimodal-instruct,proxy_anchor,0.25,20260508
10.0,8.332716589520691,phi-4-multimodal-instruct,proxy_anchor,0.25,20260508
11.0,13.222463356714593,phi-4-multimodal-instruct,proxy_anchor,0.25,20260508
12.0,11.517392873257842,phi-4-multimodal-instruct,proxy_anchor,0.25,20260508
13.0,8.044090801490087,phi-4-multimodal-instruct,proxy_anchor,0.25,20260508
14.0,7.224495743996525,phi-4-multimodal-instruct,proxy_anchor,0.25,20260508
15.0,8.422999470097244,phi-4-multimodal-instruct,proxy_anchor,0.25,20260508
16.0,11.79938262485901,phi-4-multimodal-instruct,proxy_anchor,0.25,20260508
17.0,8.784992625885454,phi-4-multimodal-instruct,proxy_anchor,0.25,20260508
18.0,6.670003874792921,phi-4-multimodal-instruct,proxy_anchor,0.25,20260508
19.0,9.562252846493083,phi-4-multimodal-instruct,proxy_anchor,0.25,20260508
20.0,11.564946253588245,phi-4-multimodal-instruct,proxy_anchor,0.25,20260508
1.0,12.941947820462785,phi-3.5-vision-instruct,proxy_anchor,1.0,20260506
2.0,11.713706417874246,phi-3.5-vision-instruct,proxy_anchor,1.0,20260506
3.0,10.952182346145355,phi-3.5-vision-instruct,proxy_anchor,1.0,20260506
4.0,10.85463222864457,phi-3.5-vision-instruct,proxy_anchor,1.0,20260506
5.0,10.494195761766749,phi-3.5-vision-instruct,proxy_anchor,1.0,20260506
6.0,8.659281693660237,phi-3.5-vision-instruct,proxy_anchor,1.0,20260506
7.0,9.236398084257411,phi-3.5-vision-instruct,proxy_anchor,1.0,20260506
8.0,7.417531175137073,phi-3.5-vision-instruct,proxy_anchor,1.0,20260506
9.0,6.187798877071498,phi-3.5-vision-instruct,proxy_anchor,1.0,20260506
10.0,12.210097060573469,phi-3.5-vision-instruct,proxy_anchor,1.0,20260506
11.0,9.455202708715587,phi-3.5-vision-instruct,proxy_anchor,1.0,20260506
12.0,6.610576627358367,phi-3.5-vision-instruct,proxy_anchor,1.0,20260506
13.0,5.736471769026818,phi-3.5-vision-instruct,proxy_anchor,1.0,20260506
14.0,4.657385271743304,phi-3.5-vision-instruct,proxy_anchor,1.0,20260506
15.0,10.367575397146876,phi-3.5-vision-instruct,proxy_anchor,1.0,20260506
16.0,5.707649409834308,phi-3.5-vision-instruct,proxy_anchor,1.0,20260506
17.0,2.6742688460507122,phi-3.5-vision-instruct,proxy_anchor,1.0,20260506
18.0,6.018635566062299,phi-3.5-vision-instruct,proxy_anchor,1.0,20260506
19.0,5.578185973334642,phi-3.5-vision-instruct,proxy_anchor,1.0,20260506
20.0,2.7965483349638096,phi-3.5-vision-instruct,proxy_anchor,1.0,20260506
1.0,12.979110991410064,phi-3.5-vision-instruct,proxy_anchor,1.0,20260507
2.0,11.783178884848779,phi-3.5-vision-instruct,proxy_anchor,1.0,20260507
3.0,11.14098705166078,phi-3.5-vision-instruct,proxy_anchor,1.0,20260507
4.0,10.541421057187282,phi-3.5-vision-instruct,proxy_anchor,1.0,20260507
5.0,11.145409980311785,phi-3.5-vision-instruct,proxy_anchor,1.0,20260507
6.0,10.110248507906096,phi-3.5-vision-instruct,proxy_anchor,1.0,20260507
7.0,8.175973753366662,phi-3.5-vision-instruct,proxy_anchor,1.0,20260507
8.0,8.68490317220009,phi-3.5-vision-instruct,proxy_anchor,1.0,20260507
9.0,8.04065814509782,phi-3.5-vision-instruct,proxy_anchor,1.0,20260507
10.0,6.567350106842333,phi-3.5-vision-instruct,proxy_anchor,1.0,20260507
11.0,8.416945064232529,phi-3.5-vision-instruct,proxy_anchor,1.0,20260507
12.0,6.200966474227013,phi-3.5-vision-instruct,proxy_anchor,1.0,20260507
13.0,4.250388220190115,phi-3.5-vision-instruct,proxy_anchor,1.0,20260507
14.0,8.625206632137806,phi-3.5-vision-instruct,proxy_anchor,1.0,20260507
15.0,6.013634378674433,phi-3.5-vision-instruct,proxy_anchor,1.0,20260507
16.0,3.570548382879697,phi-3.5-vision-instruct,proxy_anchor,1.0,20260507
17.0,4.624664012101201,phi-3.5-vision-instruct,proxy_anchor,1.0,20260507
18.0,5.216861082314178,phi-3.5-vision-instruct,proxy_anchor,1.0,20260507
19.0,7.143676823687984,phi-3.5-vision-instruct,proxy_anchor,1.0,20260507
20.0,2.6237480394645147,phi-3.5-vision-instruct,proxy_anchor,1.0,20260507
1.0,13.007455686960412,phi-3.5-vision-instruct,proxy_anchor,1.0,20260508
2.0,11.8889347566935,phi-3.5-vision-instruct,proxy_anchor,1.0,20260508
3.0,11.00760339297093,phi-3.5-vision-instruct,proxy_anchor,1.0,20260508
4.0,9.798733969677267,phi-3.5-vision-instruct,proxy_anchor,1.0,20260508
5.0,9.646421523707327,phi-3.5-vision-instruct,proxy_anchor,1.0,20260508
6.0,8.284057971901646,phi-3.5-vision-instruct,proxy_anchor,1.0,20260508
7.0,7.688427539991649,phi-3.5-vision-instruct,proxy_anchor,1.0,20260508
8.0,7.271638740008493,phi-3.5-vision-instruct,proxy_anchor,1.0,20260508
9.0,7.358733638313447,phi-3.5-vision-instruct,proxy_anchor,1.0,20260508
10.0,9.1361095193342,phi-3.5-vision-instruct,proxy_anchor,1.0,20260508
11.0,6.597590586330888,phi-3.5-vision-instruct,proxy_anchor,1.0,20260508
12.0,4.663611044285782,phi-3.5-vision-instruct,proxy_anchor,1.0,20260508
13.0,2.9430408211747596,phi-3.5-vision-instruct,proxy_anchor,1.0,20260508
14.0,4.857126655411391,phi-3.5-vision-instruct,proxy_anchor,1.0,20260508
15.0,7.021067399400961,phi-3.5-vision-instruct,proxy_anchor,1.0,20260508
16.0,5.981874160381484,phi-3.5-vision-instruct,proxy_anchor,1.0,20260508
17.0,3.753280577320095,phi-3.5-vision-instruct,proxy_anchor,1.0,20260508
18.0,1.8066455769084402,phi-3.5-vision-instruct,proxy_anchor,1.0,20260508
19.0,2.0531720482327604,phi-3.5-vision-instruct,proxy_anchor,1.0,20260508
20.0,2.018316466222724,phi-3.5-vision-instruct,proxy_anchor,1.0,20260508
1.0,12.650519259865067,phi-3.5-vision-instruct,proxy_anchor,0.5,20260506
2.0,12.083834680556222,phi-3.5-vision-instruct,proxy_anchor,0.5,20260506
3.0,11.051757853673204,phi-3.5-vision-instruct,proxy_anchor,0.5,20260506
4.0,11.090107642439849,phi-3.5-vision-instruct,proxy_anchor,0.5,20260506
5.0,10.154359649209415,phi-3.5-vision-instruct,proxy_anchor,0.5,20260506
6.0,9.677780741173322,phi-3.5-vision-instruct,proxy_anchor,0.5,20260506
7.0,9.61110832983265,phi-3.5-vision-instruct,proxy_anchor,0.5,20260506
8.0,10.507600781213768,phi-3.5-vision-instruct,proxy_anchor,0.5,20260506
9.0,8.366530749840281,phi-3.5-vision-instruct,proxy_anchor,0.5,20260506
10.0,7.853095559255535,phi-3.5-vision-instruct,proxy_anchor,0.5,20260506
11.0,5.996249031647436,phi-3.5-vision-instruct,proxy_anchor,0.5,20260506
12.0,7.563958469366165,phi-3.5-vision-instruct,proxy_anchor,0.5,20260506
13.0,6.96745750264612,phi-3.5-vision-instruct,proxy_anchor,0.5,20260506
14.0,4.717793896979277,phi-3.5-vision-instruct,proxy_anchor,0.5,20260506
15.0,6.394856251965197,phi-3.5-vision-instruct,proxy_anchor,0.5,20260506
16.0,10.234092417499276,phi-3.5-vision-instruct,proxy_anchor,0.5,20260506
17.0,6.7352889552993895,phi-3.5-vision-instruct,proxy_anchor,0.5,20260506
18.0,2.788523437313563,phi-3.5-vision-instruct,proxy_anchor,0.5,20260506
19.0,3.149872122200772,phi-3.5-vision-instruct,proxy_anchor,0.5,20260506
20.0,3.066052145825742,phi-3.5-vision-instruct,proxy_anchor,0.5,20260506
1.0,12.387049777406135,phi-3.5-vision-instruct,proxy_anchor,0.5,20260507
2.0,11.040871569741048,phi-3.5-vision-instruct,proxy_anchor,0.5,20260507
3.0,11.579782647566736,phi-3.5-vision-instruct,proxy_anchor,0.5,20260507
4.0,10.737590371372246,phi-3.5-vision-instruct,proxy_anchor,0.5,20260507
5.0,10.450252504137742,phi-3.5-vision-instruct,proxy_anchor,0.5,20260507
6.0,9.920887134426424,phi-3.5-vision-instruct,proxy_anchor,0.5,20260507
7.0,8.242622612748864,phi-3.5-vision-instruct,proxy_anchor,0.5,20260507
8.0,8.936105770609279,phi-3.5-vision-instruct,proxy_anchor,0.5,20260507
9.0,7.985830891666319,phi-3.5-vision-instruct,proxy_anchor,0.5,20260507
10.0,6.116411002983098,phi-3.5-vision-instruct,proxy_anchor,0.5,20260507
11.0,8.119531899610212,phi-3.5-vision-instruct,proxy_anchor,0.5,20260507
12.0,9.446643816993742,phi-3.5-vision-instruct,proxy_anchor,0.5,20260507
13.0,7.986435754068851,phi-3.5-vision-instruct,proxy_anchor,0.5,20260507
14.0,7.007055455777559,phi-3.5-vision-instruct,proxy_anchor,0.5,20260507
15.0,7.248944577177473,phi-3.5-vision-instruct,proxy_anchor,0.5,20260507
1.0,12.390699448356484,phi-3.5-vision-instruct,proxy_anchor,0.5,20260508
2.0,11.673223418798308,phi-3.5-vision-instruct,proxy_anchor,0.5,20260508
3.0,11.224743087035671,phi-3.5-vision-instruct,proxy_anchor,0.5,20260508
4.0,10.69911396265416,phi-3.5-vision-instruct,proxy_anchor,0.5,20260508
5.0,9.624414912829577,phi-3.5-vision-instruct,proxy_anchor,0.5,20260508
6.0,9.037095191860868,phi-3.5-vision-instruct,proxy_anchor,0.5,20260508
7.0,9.331941983407726,phi-3.5-vision-instruct,proxy_anchor,0.5,20260508
8.0,9.132113389304955,phi-3.5-vision-instruct,proxy_anchor,0.5,20260508
9.0,7.418494437105001,phi-3.5-vision-instruct,proxy_anchor,0.5,20260508
10.0,8.016851559884472,phi-3.5-vision-instruct,proxy_anchor,0.5,20260508
11.0,5.610728383257269,phi-3.5-vision-instruct,proxy_anchor,0.5,20260508
12.0,4.49518856896752,phi-3.5-vision-instruct,proxy_anchor,0.5,20260508
13.0,5.935843310739566,phi-3.5-vision-instruct,proxy_anchor,0.5,20260508
14.0,3.815580211603956,phi-3.5-vision-instruct,proxy_anchor,0.5,20260508
15.0,4.584987329812675,phi-3.5-vision-instruct,proxy_anchor,0.5,20260508
16.0,2.7620214703143513,phi-3.5-vision-instruct,proxy_anchor,0.5,20260508
17.0,2.8477228928103044,phi-3.5-vision-instruct,proxy_anchor,0.5,20260508
18.0,7.880411440915696,phi-3.5-vision-instruct,proxy_anchor,0.5,20260508
19.0,4.998457095813443,phi-3.5-vision-instruct,proxy_anchor,0.5,20260508
20.0,0.6013584741257204,phi-3.5-vision-instruct,proxy_anchor,0.5,20260508
1.0,10.814034597362095,phi-3.5-vision-instruct,proxy_anchor,0.25,20260506
2.0,10.834022482549623,phi-3.5-vision-instruct,proxy_anchor,0.25,20260506
3.0,10.43649535481295,phi-3.5-vision-instruct,proxy_anchor,0.25,20260506
4.0,9.845843825289695,phi-3.5-vision-instruct,proxy_anchor,0.25,20260506
5.0,9.49955763348685,phi-3.5-vision-instruct,proxy_anchor,0.25,20260506
6.0,7.93571633646791,phi-3.5-vision-instruct,proxy_anchor,0.25,20260506
7.0,6.42809195488667,phi-3.5-vision-instruct,proxy_anchor,0.25,20260506
8.0,8.959961873018973,phi-3.5-vision-instruct,proxy_anchor,0.25,20260506
9.0,6.921133910763481,phi-3.5-vision-instruct,proxy_anchor,0.25,20260506
10.0,5.457860621415243,phi-3.5-vision-instruct,proxy_anchor,0.25,20260506
11.0,8.968885708287731,phi-3.5-vision-instruct,proxy_anchor,0.25,20260506
12.0,8.379097237481933,phi-3.5-vision-instruct,proxy_anchor,0.25,20260506
13.0,7.43115390423429,phi-3.5-vision-instruct,proxy_anchor,0.25,20260506
14.0,4.265691386119872,phi-3.5-vision-instruct,proxy_anchor,0.25,20260506
15.0,13.007163149014552,phi-3.5-vision-instruct,proxy_anchor,0.25,20260506
16.0,11.904872580718372,phi-3.5-vision-instruct,proxy_anchor,0.25,20260506
17.0,9.506936705498259,phi-3.5-vision-instruct,proxy_anchor,0.25,20260506
18.0,4.393466940695237,phi-3.5-vision-instruct,proxy_anchor,0.25,20260506
19.0,6.88452791091311,phi-3.5-vision-instruct,proxy_anchor,0.25,20260506
1.0,12.021928312339503,phi-3.5-vision-instruct,proxy_anchor,0.25,20260507
2.0,10.467036633184172,phi-3.5-vision-instruct,proxy_anchor,0.25,20260507
3.0,10.379541171449729,phi-3.5-vision-instruct,proxy_anchor,0.25,20260507
4.0,9.72741303140455,phi-3.5-vision-instruct,proxy_anchor,0.25,20260507
5.0,8.75627584836066,phi-3.5-vision-instruct,proxy_anchor,0.25,20260507
6.0,9.004056528271429,phi-3.5-vision-instruct,proxy_anchor,0.25,20260507
7.0,7.0318038975184205,phi-3.5-vision-instruct,proxy_anchor,0.25,20260507
8.0,5.912407154423535,phi-3.5-vision-instruct,proxy_anchor,0.25,20260507
9.0,3.996208907288279,phi-3.5-vision-instruct,proxy_anchor,0.25,20260507
10.0,2.224316297146105,phi-3.5-vision-instruct,proxy_anchor,0.25,20260507
11.0,3.29321401187865,phi-3.5-vision-instruct,proxy_anchor,0.25,20260507
12.0,2.592401074401088,phi-3.5-vision-instruct,proxy_anchor,0.25,20260507
13.0,0.8994193768773612,phi-3.5-vision-instruct,proxy_anchor,0.25,20260507
14.0,2.7621486770211514,phi-3.5-vision-instruct,proxy_anchor,0.25,20260507
15.0,4.0437524273752485,phi-3.5-vision-instruct,proxy_anchor,0.25,20260507
16.0,1.727697640924892,phi-3.5-vision-instruct,proxy_anchor,0.25,20260507
17.0,0.3257147271266151,phi-3.5-vision-instruct,proxy_anchor,0.25,20260507
18.0,0.024115700735833058,phi-3.5-vision-instruct,proxy_anchor,0.25,20260507
19.0,0.01942173034577816,phi-3.5-vision-instruct,proxy_anchor,0.25,20260507
20.0,0.02486819023959671,phi-3.5-vision-instruct,proxy_anchor,0.25,20260507
1.0,11.697740792190702,phi-3.5-vision-instruct,proxy_anchor,0.25,20260508
2.0,11.249623951978064,phi-3.5-vision-instruct,proxy_anchor,0.25,20260508
3.0,10.247949664541519,phi-3.5-vision-instruct,proxy_anchor,0.25,20260508
4.0,9.87700466283612,phi-3.5-vision-instruct,proxy_anchor,0.25,20260508
5.0,9.537061495109198,phi-3.5-vision-instruct,proxy_anchor,0.25,20260508
6.0,10.530878753288627,phi-3.5-vision-instruct,proxy_anchor,0.25,20260508
7.0,8.095567656043174,phi-3.5-vision-instruct,proxy_anchor,0.25,20260508
8.0,7.5659656211154305,phi-3.5-vision-instruct,proxy_anchor,0.25,20260508
9.0,6.802927068046879,phi-3.5-vision-instruct,proxy_anchor,0.25,20260508
10.0,4.589060921366849,phi-3.5-vision-instruct,proxy_anchor,0.25,20260508
11.0,4.666883949189365,phi-3.5-vision-instruct,proxy_anchor,0.25,20260508
