model_alias,model_name,dataset_family,encoder_family,objective,readout,eval_split,metric_split,eval_scope,negative_budget_ratio,negative_budget_seed,selected_k,budget_status,budget_skip_reason,metric_status,failure_reason,pr_auc,pr_auc_ci_low,pr_auc_ci_high,roc_auc,roc_auc_ci_low,roc_auc_ci_high,average_precision,tpr_at_1pct_fpr,fpr_at_95pct_tpr,num_test,num_test_correct,num_test_hard_hallucination,num_bank_correct,num_encoder_train_correct,num_encoder_train_hard_hallucination_available,num_encoder_train_hard_hallucination_used,num_encoder_train,num_encoder_train_hallucination,num_excluded_false_negative,num_excluded_parsed_none
gemma-3-12b-it,gemma-3-12b-it,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,1.0,20260506,32,evaluated,,passed,,0.28035168190561266,0.23000036554422143,0.3310638612827755,0.8173651960784314,0.7939700042397335,0.8410759812597571,0.28279060701263226,0.047058823529411764,0.3840277777777778,1610,1440,170,1443,3553,425,425,3978,425,30,0
gemma-3-12b-it,gemma-3-12b-it,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,1.0,20260507,32,evaluated,,passed,,0.7316416777439727,0.6612959745658801,0.7916791941798723,0.956687091503268,0.9446663051520447,0.9674057290781557,0.7329278645180389,0.40588235294117647,0.15138888888888888,1610,1440,170,1443,3553,425,425,3978,425,30,0
gemma-3-12b-it,gemma-3-12b-it,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,1.0,20260508,32,evaluated,,passed,,0.6036164986798083,0.5323277196316146,0.6687597734700969,0.9266135620915033,0.9092682644341511,0.9412117590473933,0.6054833061116148,0.2529411764705882,0.19791666666666666,1610,1440,170,1443,3553,425,425,3978,425,30,0
gemma-3-12b-it,gemma-3-12b-it,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.5,20260506,32,evaluated,,passed,,0.6831157864223585,0.6155093741102392,0.7511720767705696,0.9447957516339869,0.9304735654491466,0.9564351494922118,0.684839074274602,0.3058823529411765,0.17847222222222223,1610,1440,170,1443,3553,425,212,3765,212,30,0
gemma-3-12b-it,gemma-3-12b-it,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.5,20260507,32,evaluated,,passed,,0.6549637264494538,0.5730442123722561,0.7267891484822498,0.9533210784313726,0.9419332546179177,0.9632281380359314,0.6571775369864702,0.2235294117647059,0.1125,1610,1440,170,1443,3553,425,212,3765,212,30,0
gemma-3-12b-it,gemma-3-12b-it,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.5,20260508,32,evaluated,,passed,,0.7295476744500227,0.6701543698615305,0.7880153261600392,0.952937091503268,0.9395574744106963,0.9646439769389739,0.7307870092080516,0.3588235294117647,0.16666666666666666,1610,1440,170,1443,3553,425,212,3765,212,30,0
gemma-3-12b-it,gemma-3-12b-it,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.25,20260506,32,evaluated,,passed,,0.7089831834418535,0.63659605202041,0.7739558348051156,0.9504207516339869,0.9377852366784297,0.961772324539572,0.7103642439218547,0.28823529411764703,0.18680555555555556,1610,1440,170,1443,3553,425,106,3659,106,30,0
gemma-3-12b-it,gemma-3-12b-it,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.25,20260507,8,evaluated,,passed,,0.6644817900473171,0.5970546961068395,0.7257923400556795,0.9465686274509805,0.9340772051098319,0.9576509618508324,0.6660251107485382,0.21764705882352942,0.18472222222222223,1610,1440,170,1443,3553,425,106,3659,106,30,0
gemma-3-12b-it,gemma-3-12b-it,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.25,20260508,32,evaluated,,passed,,0.6754425785253032,0.6022030034184666,0.7411256685317648,0.9443995098039215,0.9299133142910562,0.9572949785986669,0.6771489767058884,0.3235294117647059,0.2013888888888889,1610,1440,170,1443,3553,425,106,3659,106,30,0
gemma-3-12b-it,gemma-3-12b-it,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.1,20260506,32,evaluated,,passed,,0.6105082613792672,0.5355368826808503,0.687216982793354,0.9315482026143791,0.9175832281078254,0.944796652997134,0.6129044074104556,0.27058823529411763,0.22152777777777777,1610,1440,170,1443,3553,425,42,3595,42,30,0
